,Sequence_231,Sequence_230,Sequence_229,Sequence_228,Sequence_227,Sequence_226,Sequence_225,Sequence_224,Sequence_223,Sequence_222,Sequence_221,Sequence_220,Sequence_219,Sequence_218,Sequence_217,Sequence_216,Sequence_215,Sequence_214,Sequence_213,Sequence_212,Sequence_211,Sequence_210,Sequence_209,Sequence_208,Sequence_207,Sequence_206,Sequence_205,Sequence_204,Sequence_203,Sequence_202,Sequence_201,Sequence_200,Sequence_199,Sequence_198,Sequence_197,Sequence_196,Sequence_195,Sequence_194,Sequence_193,Sequence_192,Sequence_191,Sequence_190,Sequence_189,Sequence_188,Sequence_187,Sequence_186,Sequence_185,Sequence_184,Sequence_183,Sequence_182,Sequence_181,Sequence_180,Sequence_179,Sequence_178,Sequence_177,Sequence_176,Sequence_175,Sequence_174,Sequence_173,Sequence_172,Sequence_171,Sequence_170,Sequence_169,Sequence_168,Sequence_167,Sequence_166,Sequence_165,Sequence_164,Sequence_163,Sequence_162,Sequence_161,Sequence_160,Sequence_159,Sequence_158,Sequence_157,Sequence_156,Sequence_155,Sequence_154,Sequence_153,Sequence_152,Sequence_151,Sequence_150,Sequence_149,Sequence_148,Sequence_147,Sequence_146,Sequence_145,Sequence_144,Sequence_143,Sequence_142,Sequence_141,Sequence_140,Sequence_139,Sequence_138,Sequence_137,Sequence_136,Sequence_135,Sequence_134,Sequence_133,Sequence_132,Sequence_131,Sequence_130,Sequence_129,Sequence_128,Sequence_127,Sequence_126,Sequence_125,Sequence_124,Sequence_123,Sequence_122,Sequence_121,Sequence_120,Sequence_119,Sequence_118,Sequence_117,Sequence_116,Sequence_115,Sequence_114,Sequence_113,Sequence_112,Sequence_111,Sequence_110,Sequence_109,Sequence_108,Sequence_107,Sequence_106,Sequence_105,Sequence_104,Sequence_103,Sequence_102,Sequence_101,Sequence_100,Sequence_99,Sequence_98,Sequence_97,Sequence_96,Sequence_95,Sequence_94,Sequence_93,Sequence_92,Sequence_91,Sequence_90,Sequence_89,Sequence_88,Sequence_87,Sequence_86,Sequence_85,Sequence_84,Sequence_83,Sequence_82,Sequence_81,Sequence_80,Sequence_79,Sequence_78,Sequence_77,Sequence_76,Sequence_75,Sequence_74,Sequence_73,Sequence_72,Sequence_71,Sequence_70,Sequence_69,Sequence_68,Sequence_67,Sequence_66,Sequence_65,Sequence_64,Sequence_63,Sequence_62,Sequence_61,Sequence_60,Sequence_59,Sequence_58,Sequence_57,Sequence_56,Sequence_55,Sequence_54,Sequence_53,Sequence_52,Sequence_51,Sequence_50,Sequence_49,Sequence_48,Sequence_47,Sequence_46,Sequence_45,Sequence_44,Sequence_43,Sequence_42,Sequence_41,Sequence_40,Sequence_39,Sequence_38,Sequence_37,Sequence_36,Sequence_35,Sequence_34,Sequence_33,Sequence_32,Sequence_31,Sequence_30,Sequence_29,Sequence_28,Sequence_27,Sequence_26,Sequence_25,Sequence_24,Sequence_23,Sequence_22,Sequence_21,Sequence_20,Sequence_19,Sequence_18,Sequence_17,Sequence_16,Sequence_15,Sequence_14,Sequence_13,Sequence_12,Sequence_11,Sequence_10,Sequence_9,Sequence_8,Sequence_7,Sequence_6,Sequence_5,Sequence_4,Sequence_3,Sequence_2
Sequence_55,7.11004226,3.56725934,4.38099942,53.5943351,49.27147661,3.39496608,41.70585113,42.42392488,47.41926848,51.45106835,45.12873225,4.1800598,3.14357055,50.0794354,43.90211431,4.6450362,3.21935264,3.27033319,95.97486685,45.26059404,4.61377573,0.82316407,54.11583304,46.88168696,43.38944153,5.64335417,54.01455548,48.75322006,5.39026571,3.72799589,3.456611,2.46963409,4.95573422,4.45837633,2.0325017,6.61799007,52.30625401,3.65957493,53.65944324,19.15533149,19.85456502,4.25114362,2.78943835,49.6795204,20.86765087,29.30481399,47.79135425,42.2442201,2.45153363,7.56446131,53.78785794,4.81572983,4.90856009,1.11801273,5.08393857,47.9628828,2.34451243,52.23566386,47.75837082,42.49555656,7.79998726,7.57236521,2.87398138,9.27921882,49.41893925,56.14300225,79.74958452,54.92094971,4.8538817,55.57640571,3.20503846,3.68776638,50.60576827,5.6346206,19.03742195,47.00371681,2.86359308,45.48217568,4.91759347,3.42068719,7.16097175,3.39050209,2.26006531,13.95981195,46.90164541,10.67823829,5.63563541,2.06166499,47.2708996,3.70755582,44.35797288,4.01877602,3.47261617,51.71121783,51.54007151,23.42903079,49.53208894,3.60283646,8.16731204,57.11215982,3.96788255,49.26423085,5.46087414,3.07397967,9.9130703,6.41426583,7.06123248,4.06426932,50.87004712,9.66708195,6.8217312,42.07328567,4.67676525,52.6681052,47.82358571,3.14166664,46.19888503,43.64291863,2.54737065,5.13140267,48.60268882,50.72243636,40.49765666,55.83168883,4.41798883,5.97240024,49.2758428,5.43188651,3.86008,44.22756704,1.57358308,4.19991656,4.50062512,48.57522094,46.21588957,45.79511763,5.83286385,49.72008204,5.13419997,49.6795204,50.26176996,5.2043753,42.24328752,5.11861801,49.36812957,2.4809369,43.60154334,4.67491884,47.19792019,9.08211532,49.15209164,39.77813025,5.29981415,4.66955989,5.18741683,4.47736949,44.94310812,48.43422231,3.25419957,53.25509272,4.88031819,11.30337377,44.65898765,47.73694297,2.37848503,2.42360875,3.45900971,47.3385972,5.54278879,2.68718304,44.22078092,42.78139347,2.61424341,3.43411623,46.88153852,8.88995352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_54,3.3988797,5.77310699,48.37443365,51.5672313,3.08511633,37.71123398,6.05676056,4.44347223,37.86676353,43.20576434,47.83763596,1.90611825,7.36031488,4.299096,2.30221886,2.96642853,4.9122497,2.77922367,4.16425365,22.39832911,6.9901312,3.56630611,48.40846686,18.28437222,4.55065558,42.15166353,50.86286173,49.35205885,47.32607391,5.169525,42.23962782,48.99401862,2.16558699,?,4.21090153,5.0431081,6.10389735,1.22092599,8.34768808,3.7017512,5.93285659,5.37879637,5.70680718,52.35535564,6.58464828,4.90017687,2.29647236,4.45085441,38.27176825,4.12262143,13.59859667,47.98837539,3.03348518,4.75224099,51.98985089,3.09472914,1.68851453,1.90946088,4.99452212,3.9526395,1.75564553,4.92537841,49.4998886,48.92349061,8.41583172,2.97843949,2.03523467,5.58358186,4.15357811,52.18446181,2.08042228,2.51177059,46.12425216,51.46149824,45.96762207,2.2636823,7.91418821,4.79973175,47.37604606,2.57783148,48.38333798,4.59153259,0.70257299,38.26215065,4.47589821,6.40269731,2.07871545,8.54760459,4.63138498,9.38708059,3.04762989,52.94101129,3.51476688,7.26839418,10.68639306,11.37945808,44.08764708,2.59711995,1.82229939,55.04398416,40.45623017,3.3555531,4.06699194,3.0859872,15.16341447,7.4231985,2.4495348,4.64235345,0.59018412,7.94141575,4.69182657,1.87198815,50.48559811,3.97395387,13.95750612,43.39108107,4.07390967,3.02710469,19.92797723,3.52105159,4.95022915,3.54007412,3.80276234,51.5672313,53.96524202,42.83387585,12.02627022,2.83937519,2.7671294,7.88475161,3.71157353,15.83618486,2.74778896,4.03571408,41.01334315,3.99061014,44.05172561,2.88639599,48.80647151,52.35535564,1.98255011,1.83921103,7.22353513,3.58575008,1.85075542,3.90414277,4.82343152,41.81383724,3.51699407,14.7697423,5.91630078,2.03760742,58.34114742,52.17487143,2.02246182,2.37318815,6.23618298,10.71017342,0.62031709,?,12.02627022,5.12322131,6.08982596,13.67236927,0.87450011,2.14152055,47.92719904,2.32511754,7.75150784,1.81374278,5.8734222,7.03373914,20.70034657,1.08009834,7.90343749,6.20958022,45.1754358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_53,5.20218174,3.25143408,42.74370593,53.71942188,37.94166706,45.65835508,5.90212338,41.85901316,3.85661624,47.34257974,6.87622742,38.51360508,9.38288015,44.79147339,36.27755405,7.79267783,23.10986644,43.14238842,43.00293932,4.71356891,6.52087724,43.56276635,7.62688943,2.43110426,5.47879463,38.29227418,6.04633949,47.4597332,44.89415912,5.80971207,4.62351326,6.24467275,4.72745302,21.96021276,1.97409543,6.51804049,49.31425935,8.97437239,4.45273474,42.71062858,13.73012003,36.49147734,3.91280963,6.93599261,9.54869223,8.87716212,5.26392006,3.30354306,5.28474285,47.45946015,51.54342521,46.04797376,2.18993527,6.81022158,53.14213263,43.50087167,9.00354179,46.2897801,39.90884601,7.11974897,12.80093045,10.40166216,46.23336002,47.16573718,42.64157787,55.82338361,6.53908193,57.57774911,4.07207723,54.25751198,32.29131468,10.01452267,6.79607069,52.84274663,42.48133081,4.27344656,44.001906,5.65789839,50.92551939,6.61970821,8.96596172,40.54117424,42.25331169,47.32126877,3.14798873,8.05566579,30.41592309,7.69279706,17.87390251,2.83019114,3.44128032,51.05730042,19.7369202,5.57995521,48.11023955,2.80270956,45.61969115,8.10046296,46.81522018,55.1107202,7.21910592,48.3702865,3.40958123,2.12473735,4.90936075,4.45240063,9.27956031,3.37416893,38.51616515,20.18807058,52.22193377,6.91399797,50.11560137,48.25356158,3.98643311,6.86229687,46.97254762,5.21853836,4.99089169,17.7348981,6.51941202,29.68948889,6.39453894,3.19590659,5.73502206,43.90489519,40.59232245,7.10147985,44.7356457,4.43564052,4.68064469,3.83413159,3.09458179,3.24861323,5.69080328,34.33196208,39.83246435,45.03753638,49.18550427,6.93599261,44.92719725,13.66644506,6.74951842,10.18989633,44.5460623,46.21933703,7.34157499,10.53155792,43.47754635,10.82072304,41.45472766,3.31887837,4.78795833,2.99868786,3.85150556,12.70334756,48.7839488,3.48333175,1.34294632,51.8961544,30.38057159,4.15882103,22.65734414,31.51174977,5.3286365,9.54361813,3.67992136,7.69255563,41.61407156,14.00085123,8.42052445,7.57291191,1.83406168,39.01305543,3.14616162,6.07857709,5.67944608,7.31899596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_52,39.41125234,2.1156335,9.14526756,54.01880787,3.47638314,49.95668604,9.33621495,4.25322097,25.30170133,51.13631338,4.05675451,49.82521958,4.72239525,50.24393748,48.59686895,5.26022937,3.44085659,51.09098887,4.07155809,48.06394217,5.87427461,4.64342287,9.80869699,4.31010589,5.35643783,50.49580762,5.07344807,6.36259611,3.71819724,4.5865724,2.15347075,5.42361291,7.03898526,3.58543228,3.10940821,10.477351,48.05941423,4.09774698,52.25785317,6.12058499,49.00001209,3.04538344,2.56443535,6.44526997,4.29897294,11.9137714,50.21419256,49.18680994,9.98361549,51.20034955,55.62408474,6.76883108,3.16920668,4.0968472,13.28989151,43.48944627,5.89366065,2.85637813,3.39728553,49.78733858,4.60672811,5.1046896,53.67738148,3.22721722,3.36932354,55.44084085,1.36665951,9.93890585,3.25328326,53.33043588,2.00843659,4.31100798,2.46470721,54.31081784,50.36717104,2.8613246,48.1322969,49.5925665,3.54970244,5.2801172,2.24310958,47.35862034,6.98218496,5.19318069,3.45142595,3.12062583,3.52436728,3.89420216,6.18648201,8.93671141,2.48014908,55.15041206,4.99196777,7.8094285,1.55852539,52.23520971,41.78144316,3.74590615,1.9702108,56.98101687,50.33602255,47.79669593,47.48988341,2.40771304,2.46383794,47.17849964,2.98758468,1.28041715,10.32255471,9.14652853,4.47156821,43.94630058,6.87131635,1.54343593,2.82522952,7.48960361,49.91067252,2.12320212,35.52510166,2.13332413,50.041792,51.0776287,45.31291206,55.91037943,5.74645472,52.13607703,1.56114757,3.29475424,50.51752724,50.50965095,48.28738232,3.55946955,3.93774642,47.22312262,2.40031811,8.78266981,3.32806073,49.69293758,9.99912778,6.44526997,49.16165989,47.64963649,48.9383434,2.82446826,3.33074878,50.02725463,51.83195641,2.19861456,37.49460332,5.94377215,2.24257743,47.50654042,7.72571517,54.83868856,4.13546708,4.88288977,49.97732161,36.92616947,51.39729003,51.57035541,2.07569538,5.0180364,45.19987159,45.12595955,50.74588175,3.70157884,50.42718779,3.4033009,10.2820151,2.82078275,3.08615543,47.55111243,2.86888604,49.42960096,52.81586687,2.05559774,3.28318299,48.93170473,5.40265139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_51,46.39201476,4.53073747,46.98080091,52.78932134,3.49520888,11.27091765,25.85943402,6.07338614,3.79862872,48.35431129,46.10429521,35.17045299,2.95201669,45.002404,8.69332903,5.22859751,5.09283492,39.41933648,6.44168108,9.07703822,45.56358197,5.9569149,5.48788119,7.5456366,44.35709197,44.49224578,7.98672246,40.90938593,2.70989119,6.04136957,47.4601905,51.02853949,12.51757553,7.1817058,36.72594287,47.08704307,7.15337009,2.96311104,10.1505503,2.67251689,46.95029543,5.34775495,4.08815462,49.47653597,4.46705593,48.28316317,17.75102899,43.91434284,45.98637047,45.35376468,6.93458078,51.58211662,2.99075624,5.66998099,10.5612759,35.08338397,8.94794717,7.78370786,2.12826607,5.05531404,3.81845163,2.97029822,52.15020759,5.52070478,4.21695018,10.05177146,2.68759715,3.17767381,4.50445542,4.82161625,2.81319062,4.27441004,6.64148739,12.83495866,46.25030817,8.02705634,48.53337971,5.03694381,2.6014966,4.10636692,2.6875002,6.93389093,5.25407793,4.55347399,2.67791788,2.92666436,2.37931659,5.61400115,2.15323889,14.31541644,45.19910568,54.27576356,2.61074123,2.8976846,2.89263039,16.49720768,46.79653702,5.44816349,1.96786943,15.06188999,3.45475341,47.5903397,48.35584508,8.26060876,44.83518316,42.43074323,3.873886,2.42290033,2.31262819,3.55182429,5.57009591,4.96481927,45.98112068,3.13852956,42.27417181,8.48181467,40.2732292,5.15466726,44.51330024,1.58527943,40.64812559,4.35655956,37.86529915,55.66701885,43.42790403,45.69632548,4.98775557,4.00912885,39.9282427,15.24165161,6.52838045,48.33105473,5.33775454,22.74099013,6.91604195,1.98903079,4.94038489,6.51442126,52.79815685,49.47653597,3.93365188,7.72828797,53.6666122,5.36961802,5.84588919,9.78371505,8.65866853,2.10284291,42.65147108,4.26338783,3.60275826,46.90732341,15.46572953,5.42348745,7.50877268,4.4157062,4.36491173,5.80634952,7.80517933,2.59077188,4.26227845,4.29934733,2.44491286,46.89485311,44.94376634,4.24632504,45.06233229,5.05428218,4.79216698,3.48606478,7.92579557,4.35908811,49.2680693,5.61191895,35.86374837,3.04283554,8.33389988,7.41939213,45.73913638,5.41851773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_50,54.87090736,4.29766421,55.23219366,4.25072358,7.77114399,53.04115408,8.91157148,7.49611696,49.17011706,52.28305064,54.36271152,50.10672379,5.42250799,52.68017268,51.80733375,6.33504634,4.98600709,52.8912659,?,53.08683797,50.93657702,6.24834021,55.39350339,53.10994582,6.43718839,51.98453452,16.20846707,53.37349087,4.49305513,7.27945684,54.61309161,52.15064785,54.95435782,54.93048272,12.99213754,54.9619686,56.59778169,5.53036236,53.99822658,53.39766668,54.37866364,5.23234614,54.53029655,54.89102748,2.73815995,54.63336565,22.01661513,7.16006306,50.85919502,52.39446164,6.8222088,15.99315776,3.9023693,9.32251266,55.52424455,9.34417962,55.05164872,5.0387157,2.33758639,4.56240762,6.26570964,3.79368749,45.98721724,11.96272248,5.89667909,54.74982312,3.74674565,55.52020603,2.47324689,23.98686196,8.03381946,7.25569635,7.33282468,54.21612964,3.32926791,3.63162281,53.41692602,53.63980002,3.34833047,3.7414299,6.03426487,4.59574499,3.86346052,54.42212479,1.64726446,2.85103719,2.59045079,9.33322179,6.56928096,54.04978606,55.41416829,2.80504711,4.92162931,9.52734994,57.23041411,1.48494674,6.79454909,2.1758078,4.71729824,7.40625967,9.46699975,57.6605977,53.82085219,4.42041484,54.27592242,56.41929526,4.75186953,2.7934576,3.62616701,6.85269773,57.63229567,52.78202959,55.46318311,4.19632887,54.12574446,53.66583453,10.25222947,4.59937786,55.17321726,6.00731068,24.90718719,7.97129402,52.5424327,2.67790614,51.21773449,12.15678955,2.3291159,52.83593881,53.85003919,71.37755241,25.29517863,20.75446295,5.81845161,50.37428011,53.50926897,4.92975023,4.89660724,9.09140469,6.85805977,54.89102748,8.58064868,6.00069919,57.80278856,5.34975369,6.66892684,5.93979471,0.87003347,55.13170014,53.70568986,6.18082702,6.09623305,52.92618537,54.02600101,28.99602938,53.84633002,3.12365788,3.82392496,54.0133832,5.97647062,4.73776789,3.15787027,56.42901017,3.74921841,53.54493369,54.51540304,2.92586661,18.93019171,2.6236399,4.12965799,5.68416905,2.78572281,51.8062525,51.86343661,3.1689588,11.07816328,4.44723835,52.2743811,49.37323251,50.53982242,8.9753788,5.3535199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_49,44.80928156,44.45379486,6.35326285,41.72379548,49.38776372,2.56680832,5.88649369,5.90957653,50.78928986,6.54365523,49.46400932,4.57065803,3.9208285,6.7287317,46.18059166,45.30664566,8.11039776,3.82567771,45.65436404,47.65173869,6.20329436,2.58742047,10.67096462,50.57547581,5.05495762,6.23289914,54.02224523,50.18552043,50.65156319,47.22387537,47.98933131,1.33811557,48.68391051,49.32399817,6.93078092,47.87191119,55.72998822,47.87995355,52.76395694,49.14466385,17.86176521,3.94924539,48.64871241,52.71090638,42.98230378,41.58781566,49.69437634,44.43345835,49.1390454,8.59307188,20.26109948,5.94787084,7.04702703,4.00255199,7.18943769,49.94002955,44.2722584,51.56762034,48.23823748,34.36055769,44.5402544,7.02205331,3.24446555,50.20023999,4.68710574,56.03479082,46.67851418,57.05940629,10.96275616,54.8821777,46.91780182,5.56034304,51.00086131,2.79445633,12.21318274,44.87202603,3.13480898,3.68004019,5.43312366,6.95147492,46.79825476,43.17153854,4.87379304,49.54755346,46.61244328,45.87355138,9.31840543,3.94899207,46.92531585,6.81340888,44.56616216,4.3188855,5.08074952,50.23854541,51.37021658,15.82248288,49.72719394,39.97835725,8.10796842,6.8500153,3.99826484,50.86398606,5.78814875,2.09054885,3.51037515,2.31219104,3.17038229,14.81335205,48.55186284,12.1335906,55.83039783,40.06984582,5.37699867,51.43136106,47.96443577,4.71046426,36.65807494,45.63036139,1.85017572,48.3800876,46.87710248,49.38310813,3.20182355,11.5091193,54.04975765,3.30815993,48.69384417,33.41204411,3.38351382,45.79901778,6.5150513,30.02549817,43.74852761,50.33188836,48.66325501,46.07761166,48.32808427,47.09584485,5.75327294,52.71090638,48.0315916,3.61612039,44.94797615,6.57335359,?,6.09300443,10.32309264,49.90659973,49.894565,45.67588654,50.21110543,4.12412383,7.12095864,54.03814703,44.93704,2.08350331,36.9649082,48.31496506,43.02590917,4.07310775,49.58469163,32.70739618,40.91810818,5.87720819,4.89103421,5.21918347,43.70225583,42.37031614,47.12421754,3.84821357,4.27416573,47.47955919,44.87573907,21.47282726,7.99438196,49.25909125,3.30488022,32.86941333,46.67763993,50.71238251,49.9366654,6.57299843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_48,12.89840801,6.10305992,45.39804616,54.10063386,43.26018599,49.34387157,55.1256049,6.53578458,4.6277257,50.15682482,2.57225255,51.60459361,48.39574618,48.23125261,48.92607166,4.62578229,12.06093421,48.26437552,6.25940195,44.79856196,3.90252578,47.84931858,55.48459389,48.18343433,3.59896447,45.29614725,3.994172,3.6187616,42.37534078,48.40545372,43.19948827,49.02880943,34.30618431,8.34593696,42.9143025,4.56062726,53.19507425,45.58070861,54.46484675,38.75631265,44.79326208,14.66166211,44.20224444,5.15077692,48.25601551,44.11353973,46.79923579,44.37612914,46.14223645,5.88930165,55.84141832,45.01787026,4.27925031,46.28011656,54.38577697,6.05256527,36.87349996,51.18485635,2.25443854,48.19172723,41.9962732,47.56921711,52.15123323,12.71235821,46.45024061,58.8958439,3.88435766,59.66894092,7.21953554,57.83943779,12.74011936,47.77807629,2.0508447,56.45726007,49.01536089,48.33453911,50.09021687,46.95482178,54.98774378,44.89240149,52.7829298,51.18219654,51.03749047,46.03462088,48.60772408,4.07366233,9.30868147,42.44317962,5.61299835,46.89865016,2.42475319,54.91769237,49.26352391,52.37019515,6.31616542,51.66764336,3.94494171,4.4025979,45.96855579,57.46562113,52.4083679,5.09533553,50.30157367,50.32479008,46.29892765,7.18460916,44.89625019,48.74452702,52.29863246,51.17785782,54.98783039,46.10767238,5.25004555,5.06069199,4.90870542,47.24755836,49.80577911,2.08694019,47.43219934,2.49324867,43.2575223,52.32315832,48.84846524,56.64212013,2.84352044,48.67143843,16.54285601,45.95399387,48.24862339,47.83382637,44.89306025,48.22313379,45.08415337,46.95682219,47.44414812,50.85177149,5.3872278,50.42742979,61.27822778,5.52625937,52.94818738,18.02833072,47.2272335,46.37668993,10.48523563,49.79263861,51.00380257,4.39294363,4.95359119,6.72154501,2.78175257,6.36088148,49.87965214,56.5774166,49.02405964,50.81062991,52.51229088,2.9615674,50.0231595,55.17117155,12.84840265,4.08335627,46.3722868,48.49158752,49.91255227,56.64909996,47.96222594,49.38633833,49.54080122,5.66194131,48.76165266,49.84084245,4.59539379,50.65796191,50.81660906,5.13486981,48.50469749,50.37231381,47.74230629,3.77107168,51.34901439,55.10413528,51.03943694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_47,7.98774074,46.3798954,49.43542781,51.60630821,49.4049829,50.61380968,4.90968638,7.18810453,2.79980714,11.23314645,5.49640484,8.86996301,50.15120346,2.90999272,47.29018836,44.64550534,45.99307901,6.36410864,49.94213191,44.15687478,4.07783497,45.45370464,17.17863335,5.25956083,38.56965058,3.73537864,51.81456079,4.49660297,52.90163599,44.11208686,48.39762511,50.57076682,9.61557648,47.66485136,38.54241494,9.09126018,23.79170071,44.63325814,11.07547516,35.52344416,50.0340442,49.06130317,45.73117722,3.70777733,19.61544924,47.02624831,5.03880749,5.1216649,8.03792783,8.31352365,8.66978166,46.96119867,48.07167016,7.76732933,26.46045914,5.48267664,4.87857446,52.79773646,45.45483691,48.31751865,46.74501145,46.48170695,51.59777893,48.51424635,46.27915687,3.64536197,2.91182981,56.00894102,40.99615765,21.34370622,49.95716301,2.57298023,47.57458862,25.82161485,43.35920721,4.21858547,51.1776256,44.75535328,51.59857654,48.61454796,50.01727818,50.60458417,46.94697105,28.4805178,15.37114497,4.81669299,41.49099874,43.68225205,45.44379611,45.76661522,6.33790337,4.34766581,45.66885128,4.21700541,5.95583944,44.48445033,4.44209283,45.43886644,31.11398828,4.04821798,51.12057317,2.50829269,51.01417031,3.70001031,46.35794921,6.03897139,4.47829853,4.49254198,31.0118684,44.05431331,52.86893476,38.46881013,5.75251293,4.3097783,44.01419413,47.71845787,5.99769973,42.34358378,10.79124613,50.70020558,1.67784014,2.95608652,49.38590527,55.44058883,55.90062489,2.27083764,50.16537059,50.94892923,3.79602463,46.35263711,3.63310238,47.17741571,44.21254086,4.56471873,47.68510245,49.62995566,20.37563639,46.89003004,52.29314476,2.82980636,33.06902519,39.38131128,48.40625041,45.07690636,49.83272611,49.92827343,40.77415942,47.9235409,6.00348117,47.37680026,52.92952726,49.34676157,52.81130568,7.03868803,1.64283419,34.90330167,6.16782263,3.4113409,3.54840869,9.07849912,48.61504078,33.80349035,44.82106384,2.07330174,49.73412898,55.09808856,2.59611841,46.9417256,47.14913194,47.411253,48.53926258,48.99929417,45.11552019,2.98258325,1.71300694,45.93475784,50.25855999,46.35918993,45.8727288,49.17803832,46.87440393,52.38815052,51.03351486,5.53472134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_46,4.20252489,1.77742374,43.63867083,53.36373698,13.97382658,5.61619469,52.73883133,3.6664846,46.56120147,49.8359885,7.92727938,47.22751363,1.9319624,44.3168106,5.63929238,1.97921589,5.07518071,45.2397369,3.02654772,14.89752345,4.22667538,4.21325891,4.676614,45.44499818,5.53695404,42.28659558,51.49453134,3.71117887,11.50530761,5.32060061,2.88736778,6.63212385,2.44690193,5.82040404,10.4613242,7.55702975,50.1967744,3.06770618,49.37003307,12.5812427,6.95251853,6.23927994,3.51278205,48.25162828,18.6120827,34.68998731,44.44253319,38.91315324,31.03811579,45.8837715,54.1865526,45.92581452,3.38351141,1.81336918,51.62668136,7.82609326,8.43980844,2.51492494,4.09325976,0.14575641,0.90129904,2.09766468,46.56866832,47.91625802,6.73647674,54.27721319,4.62760246,57.75400414,2.23549477,3.04657185,3.09146543,2.88625478,46.12768193,53.52459348,46.37141491,2.56588016,40.81448348,1.15287803,49.15770375,1.14154215,3.56888627,48.10315588,4.55301075,19.11016849,2.53199952,4.45506237,3.58772984,4.28313173,6.7434691,3.18382326,5.82625637,55.51151436,1.36563741,8.39888668,13.94527326,8.4623887,47.88856049,3.20270318,3.86210284,56.40382214,3.53210524,45.17240231,5.89506,3.27085035,2.76060762,4.59326641,4.51317501,3.36973695,4.20473216,6.65638464,6.55643375,2.5355544,50.68403281,44.56557941,5.99751305,12.50721854,50.0353142,4.65682708,4.29839883,4.51339829,9.98767469,9.13623234,3.61418213,56.69629836,4.39831233,46.39615092,2.68163583,3.38756275,46.53985091,5.41382874,5.99822046,9.67437943,3.83476214,42.52083262,17.9506684,8.89023912,3.03859551,20.60442041,51.99637697,49.6435506,6.01367066,2.52723157,5.8163299,1.83404554,45.73139204,4.17992113,3.26331353,3.58883235,5.33429471,20.26509966,6.32842562,2.08827562,9.84612305,52.45036947,7.16967204,2.36956194,46.65751919,37.97478827,5.75392712,4.71798891,2.26618422,1.48110126,5.41704401,47.94694397,6.99472732,4.1081358,45.36867315,1.61104024,9.14419702,3.29159606,3.65303343,7.68759193,6.82008648,6.76041049,7.89866932,3.50109997,3.07107013,3.16323214,5.7856497,3.54362349,4.18007087,11.50072847,7.30463544,5.85123724,47.98499041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
