,Sequence_231,Sequence_230,Sequence_229,Sequence_228,Sequence_227,Sequence_226,Sequence_225,Sequence_224,Sequence_223,Sequence_222,Sequence_221,Sequence_220,Sequence_219,Sequence_218,Sequence_217,Sequence_216,Sequence_215,Sequence_214,Sequence_213,Sequence_212,Sequence_211,Sequence_210,Sequence_209,Sequence_208,Sequence_207,Sequence_206,Sequence_205,Sequence_204,Sequence_203,Sequence_202,Sequence_201,Sequence_200,Sequence_199,Sequence_198,Sequence_197,Sequence_196,Sequence_195,Sequence_194,Sequence_193,Sequence_192,Sequence_191,Sequence_190,Sequence_189,Sequence_188,Sequence_187,Sequence_186,Sequence_185,Sequence_184,Sequence_183,Sequence_182,Sequence_181,Sequence_180,Sequence_179,Sequence_178,Sequence_177,Sequence_176,Sequence_175,Sequence_174,Sequence_173,Sequence_172,Sequence_171,Sequence_170,Sequence_169,Sequence_168,Sequence_167,Sequence_166,Sequence_165,Sequence_164,Sequence_163,Sequence_162,Sequence_161,Sequence_160,Sequence_159,Sequence_158,Sequence_157,Sequence_156,Sequence_155,Sequence_154,Sequence_153,Sequence_152,Sequence_151,Sequence_150,Sequence_149,Sequence_148,Sequence_147,Sequence_146,Sequence_145,Sequence_144,Sequence_143,Sequence_142,Sequence_141,Sequence_140,Sequence_139,Sequence_138,Sequence_137,Sequence_136,Sequence_135,Sequence_134,Sequence_133,Sequence_132,Sequence_131,Sequence_130,Sequence_129,Sequence_128,Sequence_127,Sequence_126,Sequence_125,Sequence_124,Sequence_123,Sequence_122,Sequence_121,Sequence_120,Sequence_119,Sequence_118,Sequence_117,Sequence_116,Sequence_115,Sequence_114,Sequence_113,Sequence_112,Sequence_111,Sequence_110,Sequence_109,Sequence_108,Sequence_107,Sequence_106,Sequence_105,Sequence_104,Sequence_103,Sequence_102,Sequence_101,Sequence_100,Sequence_99,Sequence_98,Sequence_97,Sequence_96,Sequence_95,Sequence_94,Sequence_93,Sequence_92,Sequence_91,Sequence_90,Sequence_89,Sequence_88,Sequence_87,Sequence_86,Sequence_85,Sequence_84,Sequence_83,Sequence_82,Sequence_81,Sequence_80,Sequence_79,Sequence_78,Sequence_77,Sequence_76,Sequence_75,Sequence_74,Sequence_73,Sequence_72,Sequence_71,Sequence_70,Sequence_69,Sequence_68,Sequence_67,Sequence_66,Sequence_65,Sequence_64,Sequence_63,Sequence_62,Sequence_61,Sequence_60,Sequence_59,Sequence_58,Sequence_57,Sequence_56,Sequence_55,Sequence_54,Sequence_53,Sequence_52,Sequence_51,Sequence_50,Sequence_49,Sequence_48,Sequence_47,Sequence_46,Sequence_45,Sequence_44,Sequence_43,Sequence_42,Sequence_41,Sequence_40,Sequence_39,Sequence_38,Sequence_37,Sequence_36,Sequence_35,Sequence_34,Sequence_33,Sequence_32,Sequence_31,Sequence_30,Sequence_29,Sequence_28,Sequence_27,Sequence_26,Sequence_25,Sequence_24,Sequence_23,Sequence_22,Sequence_21,Sequence_20,Sequence_19,Sequence_18,Sequence_17,Sequence_16,Sequence_15,Sequence_14,Sequence_13,Sequence_12,Sequence_11,Sequence_10,Sequence_9,Sequence_8,Sequence_7,Sequence_6,Sequence_5,Sequence_4,Sequence_3,Sequence_2
Sequence_59,6.43674536,59.1036245,60.32277076,56.12136189,59.38908409,61.29371411,56.86243295,61.0667989,4.83829244,56.6827134,60.90088004,56.82094403,55.0684016,37.03907628,3.13236105,54.55320449,54.55320449,60.21450948,59.3121972,54.0595722,61.53255143,59.47019436,53.86001914,60.13885808,57.64598435,23.24637921,58.75685737,4.8413266,25.47896247,2.74843288,29.64670156,5.48783786,3.21649214,5.41234344,2.65654791,8.71634618,17.69231896,59.91731664,59.60126629,14.29540753,14.29540753,41.97037563,45.86060961,11.84754809,6.91594957,50.8974001,60.14769098,4.31458546,55.2044065,55.80105981,59.36469642,7.41864805,59.10576748,7.41864805,2.6347251,5.9376665,60.30817065,9.14623312,9.14623312,60.33103817,3.47829223,56.60647891,53.8114108,1.7537504,0.99945253,1.78202577,28.4906981,6.20988577,52.39803267,4.31930298,58.58163962,3.06244999,17.22954136,24.64785397,2.11851164,56.32676195,3.96387455,6.3942716,5.86020971,5.78743547,5.42800697,7.41379134,7.87065912,16.97155699,10.75233915,28.46028536,24.01204753,25.34996723,20.45490904,59.13494101,60.92727512,60.89315056,2.01375808,55.63457751,1.56668432,2.02203147,1.59057454,2.24588229,2.84697957,59.39270487,56.61558164,59.15468654,11.53327611,9.55751637,10.52206569,10.15442031,10.52206569,10.52206569,10.52206569,3.26201939,58.56651498,59.85363104,1.53447646,59.41219245,57.84841217,3.85899282,54.20316604,54.20316604,54.20316604,58.74802992,6.63931065,4.38130573,3.29266496,17.1132604,57.33317837,59.79119912,53.80687944,53.80687944,60.58557328,61.28288671,58.56225873,3.94866697,53.73195398,3.04919044,7.21334658,27.90871384,4.15870643,7.15682552,7.09290777,58.57034555,2.6350224,2.31419434,2.98581967,59.40427189,4.24149677,3.51537783,6.01372759,57.84841217,2.9862174,50.62830454,2.63531442,10.89271979,8.03290933,4.34926894,3.51211461,2.97657981,8.53941501,2.27831982,3.92883447,2.1739555,1.68662348,2.31106691,1.26233721,4.3580082,2.86429921,55.13860343,1.02505573,2.61680986,3.46315579,59.54047571,60.90974077,2.89187038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_58,5.21325089,59.92250015,59.28522056,57.91370459,58.51141701,60.91692749,54.94081516,58.50717062,5.15499369,57.51788223,60.649131,52.0479933,7.39879896,18.09366564,2.53333909,55.34699385,54.90013294,58.53031295,2.28224104,49.9635641,60.10307819,11.27007239,56.61297516,58.83226599,57.60174721,6.5682454,59.07170618,2.38232474,54.5930544,2.20686522,17.27376372,3.27883056,2.36768519,4.6543594,1.8989851,58.37425814,57.38154424,55.92662028,55.00208056,6.34444237,6.34444237,5.19724432,4.90271386,9.63354801,7.4280111,15.9197223,58.94428114,58.21662237,57.86104638,58.58072424,59.34107835,58.44174252,5.12761977,8.74589147,4.35412449,4.71986277,25.99716444,5.77276454,5.77276454,60.42466939,1.99208733,59.63601616,54.74553649,2.2170615,1.84419313,1.79516391,9.13202731,7.06958473,6.73934659,3.40859657,58.39388664,3.9291205,58.25727651,59.45577915,1.94332438,53.84894178,2.02749818,5.48391565,6.24004912,6.17540855,5.01527497,5.15658202,5.48391565,5.50115751,4.29913731,6.62225874,19.98030947,18.68994698,7.68984551,60.40097954,59.5971987,60.26013404,2.55164491,35.20787312,2.45303838,2.43543533,0.97415135,2.54160695,1.49042632,59.70073724,59.40266492,15.17798606,10.11252037,7.57171595,11.17568501,15.14185462,11.17568501,11.17568501,11.17568501,1.99876115,57.15783782,59.89621842,1.50056804,59.9305333,58.81557207,2.30007847,55.34699385,54.90013294,55.01956788,59.50272662,7.91179905,3.63195925,3.91595294,10.11295913,21.32823561,61.02686593,55.34699385,55.01956788,9.81944328,60.07175857,58.64226354,4.75660642,54.7964913,4.53840689,7.81382436,10.51616366,57.62703833,5.42139457,4.46645467,61.17359208,1.75010149,2.58656272,3.96686097,57.86363245,2.14484692,2.60011388,59.49098759,58.81557207,4.33129375,57.36578524,3.15749065,7.68984551,55.02016855,3.64443913,5.53172955,1.77379174,6.09249576,3.08996998,54.97286357,2.02805656,1.24747432,3.6054929,1.98550528,2.63571878,1.87994651,4.41030469,0.6812777,2.89562236,2.57825681,59.20864375,60.11238364,4.37632394,0.97415135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_57,16.37892538,56.32707967,59.42993726,57.1008831,56.76697564,57.6705507,58.65038078,54.82417884,4.10882605,52.43035105,59.44939217,57.43233686,4.4723479,58.67117223,57.44677769,55.54743418,55.45119077,59.99119046,12.3072349,58.88878388,59.74046618,17.76034105,49.27144818,56.63777448,10.29834773,55.61830527,57.17445924,3.4621812,51.66636682,1.41330543,15.55394889,4.21227669,3.00101509,51.38835284,2.20529362,42.58342823,7.78860841,57.10930627,57.20301912,5.77504354,5.77504354,58.94114762,55.10253528,59.34393798,4.42050064,58.23916124,11.46951301,3.53055683,49.97442847,50.67534723,54.40786966,5.35351347,7.43031588,5.35351347,1.81006824,56.09209747,6.95834918,5.03095906,5.03095906,57.09105748,7.71064705,57.73975976,54.742597,3.08805291,2.58934283,3.1809985,16.0932456,7.08140003,26.21848104,7.18992138,15.37970274,60.67184017,15.90264309,18.07829398,11.04849254,59.61848026,4.10824301,54.1362523,54.06690839,54.07640446,54.12787368,54.17767568,54.1362523,16.09760924,19.89847411,18.09667169,58.3729585,57.53261275,51.17598852,29.27106113,2.97549315,58.76208833,4.22489584,3.28633533,4.9080561,0.46283494,1.53331023,2.20986539,2.58485495,59.44130306,57.79515422,9.12484697,4.46085464,3.30257718,3.99234137,56.31937176,3.99234137,3.99234137,3.99234137,4.64911976,9.13867105,10.66606594,4.74445426,57.26947729,5.85664432,7.5769744,55.54743418,55.45119077,54.73287139,57.94742675,56.09439808,3.31532718,2.37369968,50.04071165,14.01533141,54.90330484,55.54743418,54.73287139,17.91733879,59.66069781,55.38633255,5.47463902,55.07629218,59.6757055,52.84629353,15.66347914,16.92367526,7.49599393,5.08722176,6.65925271,1.94076434,6.2243111,1.85513233,55.65442988,3.12539467,10.38235026,3.41825053,5.85664432,3.99205265,49.57118873,7.57105011,6.52724675,14.3219784,7.19649592,1.7979032,2.82235477,6.28678639,2.91534001,3.25280871,52.29313775,1.37876243,2.98427145,5.79413873,52.21998898,10.44235698,2.9233751,2.18163379,1.24898196,4.55857626,59.99119046,56.86870761,3.20831506,3.46553655,4.0759563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_56,52.22603437,57.83363257,58.16458654,57.81577687,56.92828048,58.87051803,9.73580646,56.1038579,7.28268504,57.89158673,59.17873438,57.7742083,7.10269205,23.46858399,59.85684016,77.21646858,59.01874005,61.65622914,4.96728437,59.3712247,60.44014179,24.14715297,55.8881202,55.52352388,58.57532964,55.95312167,58.50311373,10.27226441,57.29989541,2.19250046,17.49397382,4.32009883,2.86172451,57.79186048,2.66697444,10.47039882,8.68380372,57.70949135,57.11685861,5.57423634,5.57423634,58.76470313,54.60461822,4.04429048,57.45436126,20.7014862,4.24062897,61.37950537,54.60845918,55.63264482,57.27951686,56.61288997,56.50868818,56.61288997,2.68584717,59.2402522,6.83182384,5.34382649,5.34382649,57.75968559,5.76626463,59.26697012,56.28320983,4.78677984,3.96760469,3.50599513,19.23842785,59.18442529,48.71946063,56.8098106,13.37351258,3.47712433,56.94378083,58.40630244,11.1303494,7.38381699,3.4717858,57.09007344,59.89532547,59.95484064,55.74502535,53.14436006,57.09007344,5.92096058,8.81312905,6.78592602,16.14648411,15.8088999,5.53116443,55.00106344,58.18376675,59.56632683,3.44165339,3.99861449,56.4876806,1.50502675,2.03991074,3.60394368,1.98851722,49.79158062,60.43698235,4.21614013,7.83769298,3.14482538,4.41922984,57.0276993,4.41922984,4.41922984,4.41922984,4.19257545,7.0632946,19.49609563,5.56751712,56.36406104,4.93447688,6.43289458,77.21646858,59.01874005,56.13239624,58.25078551,59.77727556,19.22256534,2.33248235,57.00587797,10.21463898,58.99459043,77.21646858,56.13239624,20.33300295,57.48497028,57.20712448,11.30502655,58.19369528,60.46875661,57.0241706,17.70994179,5.2710733,22.24176945,2.11147801,50.86369858,1.78157243,2.27086309,6.2757233,10.6447409,3.13596482,11.94122912,4.06543527,4.93447688,2.24590533,58.37568783,57.36382693,2.89790913,54.86932667,55.28690664,4.74191481,3.56755951,5.03494359,4.49899389,2.58327749,58.06628401,1.62484131,2.60055286,53.54899949,55.71974263,55.61415838,0.9908703,1.77620729,1.96013179,12.69784329,61.65622914,56.7372383,59.76372232,3.98348663,2.9851832,1.59635748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_55,6.25002622,56.83636534,59.24862479,58.68931806,57.04912174,59.02925799,21.63791119,56.94476345,6.11276057,53.65452165,60.78321379,57.80620798,6.53707507,60.84361958,4.95156802,55.15576069,58.53428389,59.90497768,4.96728437,50.97507483,60.77741122,14.76879548,52.23356093,58.01699546,57.3077527,17.81749914,58.28325462,3.18489666,55.63528642,0.25925585,39.96585087,2.78166853,1.61820061,5.24809127,1.07041977,15.35859673,9.19050675,55.353379,55.39026516,6.15573913,6.15573913,27.35242878,12.37433588,2.54613656,5.30203105,9.82270067,4.32242484,4.90710532,51.75132883,51.43029651,56.20942049,6.16591933,55.45869072,6.16591933,2.08615086,6.20809328,9.44497953,2.76365048,2.76365048,59.06134078,2.44162074,56.9987631,55.56484744,1.3217896,1.60073681,2.18720861,10.48753835,6.85874985,32.27538706,2.22378541,23.52423463,15.11286907,17.95626532,20.29472502,3.85017354,47.97805613,2.69566862,7.20798679,8.03499038,7.96707869,6.94115517,7.68310455,7.20798679,15.02442696,9.5629269,22.56517905,58.77056368,58.12020163,12.54325032,52.05410222,59.54447456,60.34320705,2.3258587,16.42289186,1.65480226,0.84882051,1.07091431,0.54731625,1.16681867,38.36224742,59.87596028,21.40673649,4.18184416,3.92513789,3.82847441,21.66809279,3.82847441,3.82847441,3.82847441,3.12388161,19.01829665,18.23550432,3.08023255,58.6499741,8.83683586,2.99485885,55.15576069,58.53428389,55.3997435,59.22859276,8.24276004,2.28708597,2.6917483,12.08971934,16.00397542,59.02867849,55.15576069,55.3997435,53.09005716,59.80995876,55.70215812,1.51559219,57.56458164,2.84568987,14.48757157,9.34702261,4.35105795,4.31098498,5.6563597,17.72295023,0.34918848,1.81702718,2.14722929,5.06183288,2.44143094,2.63929022,3.60496362,8.83683586,2.65227758,56.30227761,1.80248098,4.43509065,12.24176957,5.22784905,2.56058408,2.05599781,6.83246806,1.3812614,2.5007616,5.07894681,1.1464252,2.1981307,2.03512318,2.34998107,2.67849751,2.43371544,1.482651,0.85418015,2.15763635,59.90497768,58.59241022,3.45780176,2.33595635,2.57234761,1.66513037,2.00501168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_54,2.81771004,35.62460522,31.38474497,3.95044066,4.19072889,4.15386761,5.26635818,3.21375117,46.46372638,4.31544931,4.97765473,0.22620273,22.96271444,45.90718577,39.18088109,3.50941184,3.50941184,49.37865312,1.63221719,4.59888442,50.5431813,9.87319046,4.73324251,20.71988493,3.25467116,3.29484354,3.66980272,5.71943914,2.47522877,55.22196666,6.77018916,40.65859813,40.84430566,42.79601676,41.89521364,5.19247751,5.63689611,2.25920764,3.02409896,8.19738874,8.19738874,4.7071789,4.16797896,2.30281623,4.45441035,3.21919047,2.91108007,55.83094004,4.58520592,2.63496131,6.21974248,43.07360007,43.02336702,43.07360007,56.29883895,33.92118871,7.81859082,50.73416056,50.73416056,2.79784281,2.4846764,43.90763868,3.52143486,45.54585345,46.90654253,4.40647843,4.72753228,26.7389013,1.95081477,2.36437286,9.98643025,5.13184009,2.95041612,2.47140655,6.33221402,6.77352093,7.82754176,3.99400793,3.96585073,4.48065184,3.05597097,7.2798479,4.99241456,2.67393861,3.11838988,3.0213715,3.37113061,2.93277526,3.62092314,6.59151971,20.4222569,13.54886106,59.13911314,7.04119378,61.44492567,56.37351326,27.96355622,56.01634663,39.81281114,4.83993784,6.540689,4.28060471,52.13077935,52.39510249,52.35459231,4.85095139,52.35459231,52.35459231,52.35459231,12.24217965,9.75654001,43.42750927,?,3.93730201,8.44232654,3.13085469,3.03721534,3.03721534,3.03721534,3.00558515,10.32302391,9.84053621,28.82964416,3.20605457,6.81144257,5.55710316,3.47372821,3.47372821,1.4513715,50.5280533,3.79514886,24.01701755,3.14307008,3.68934642,2.6344023,3.89293095,4.07291546,20.21079934,3.7986452,14.92509149,26.47823066,6.32612619,5.14411314,4.25002208,3.96669316,5.75350677,11.42047248,8.44232654,56.2911778,3.52523537,10.23039835,3.6530901,2.65894974,33.71736859,50.35349337,8.05751278,32.62018022,54.42851356,56.5682195,4.78290152,3.39971608,5.23799596,10.5162467,2.9785034,2.71177679,26.43947925,54.53438609,56.88334112,33.949863,49.00554318,6.55302138,55.92578582,56.82094403,52.0479933,57.43233686,57.7742083,57.80620798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_53,34.99891095,6.68553616,8.65334924,5.91316058,3.61408269,3.99213863,6.80468894,20.12610264,45.41708639,4.04435153,7.15937651,2.05655159,55.71605016,46.30301134,5.03735807,4.39046237,5.1861894,3.53904622,3.02890687,2.42997496,44.78125623,45.28997669,8.48355383,37.51405581,23.88123311,3.39074869,5.5261275,43.79301513,8.51329637,58.17359606,47.72303327,53.95903079,54.26084451,28.64748807,54.4885886,7.61725182,6.26530214,2.09739175,2.90602363,55.3938897,55.3938897,3.60740497,6.40424477,3.75294132,28.09673142,5.82193677,51.21686085,50.21048441,8.81928997,3.45582865,8.94486092,17.8357533,13.95518964,17.8357533,51.19096667,26.99372995,50.46887416,6.36823944,6.36823944,9.63784106,46.88731442,2.4226576,5.00575045,58.12694065,58.13415023,58.70407253,7.397531,36.53040701,3.17581368,4.29848721,47.04901264,7.65429014,5.26877667,4.0653682,54.94123311,6.40281564,55.88353518,42.22726786,5.1742238,7.00115183,43.21892757,45.12661683,42.22726786,8.37564407,47.36798927,50.57219412,4.92118116,5.88684466,8.29816237,38.6865359,13.67405239,2.4956277,57.50507278,49.8031674,47.5915423,57.96511542,59.39291212,57.57428831,56.48166664,2.84566144,2.82760839,6.93381792,6.54145341,53.77691805,54.50515396,10.22559059,54.50515396,54.50515396,54.50515396,54.94706622,45.77672854,47.79731752,56.70399332,23.41123195,47.77984605,5.34938034,4.39046237,5.1861894,5.05115947,46.49949227,25.58208332,55.43103199,4.40690268,5.46272629,46.22547236,3.14574075,4.39046237,5.05115947,44.31957863,3.36328989,3.74864649,43.14768016,2.84968647,3.56695137,3.3276652,5.35762623,55.64638812,26.9741826,3.23121441,4.97214155,57.00154829,55.86902074,54.22238477,46.7925569,47.3461014,6.09745294,5.37500652,47.77984605,59.74904782,3.637397,54.56026931,8.29816237,6.29511565,21.59311426,53.94571795,55.86000037,55.98932523,15.60806833,56.38305002,5.38229767,12.09272917,3.97662067,54.73296377,23.52909463,4.99959554,59.25458865,60.85692204,58.61011237,36.91282529,3.53904622,9.94553353,46.46600116,58.83876215,59.95005398,57.96402278,61.1175215,59.50507497,2.05655159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_52,57.35845849,1.99785285,2.26247778,49.34118158,44.00178555,15.20679761,46.81518771,6.85849937,56.75537109,4.35116601,2.28593521,10.81191405,9.09854629,44.18706505,57.24631547,46.12200812,46.12200812,51.05001562,5.15035701,48.62151488,49.74284862,4.33984014,44.82573615,1.53455603,1.49624238,11.45058059,40.16308418,7.94529744,44.20687328,18.23696225,3.35271212,9.49377762,10.16134494,1.74095974,10.20552607,47.82125701,55.50358852,4.82732952,4.13615795,7.9438088,7.9438088,47.05009087,47.52891948,7.72273524,8.76379626,47.74514435,6.2051157,3.14107928,49.0665922,46.88785901,34.66836218,7.4666857,4.9435563,7.4666857,3.56344184,58.07739854,3.41529361,15.20871071,15.20871071,13.02376781,6.89350371,48.19035742,46.07986279,49.3975166,49.93283828,24.92481617,5.29125089,57.52680187,19.37638706,56.03922766,47.63723515,48.51212045,48.37637459,47.92205129,7.63594929,45.4447437,21.60383411,56.11149007,56.77159332,56.76625122,56.22116669,56.33802665,56.19340431,6.97501861,6.40602406,5.40500135,47.06734859,35.93672181,5.10166398,8.08046609,45.51531965,11.61713926,57.12900954,5.41496365,58.35454885,22.38267646,22.2850758,14.62332036,32.97485241,46.26883659,45.19278565,4.03059156,56.27533364,56.11146971,56.10709289,51.39826433,56.10709289,56.10709289,56.10709289,60.072956,6.8182332,45.70632894,59.01673699,3.33512094,1.79777851,41.01663086,46.35792444,46.35792444,46.35792444,42.81448429,57.35965073,57.21792982,56.74948222,48.31247586,2.8922936,45.72292422,46.06287365,46.06287365,4.71455802,49.15394806,42.69040172,58.2265519,44.85478666,57.43539828,48.66608632,5.3499066,40.53212727,4.79577482,3.82477852,46.96316209,27.27326998,55.72217752,58.71136766,11.57590654,2.37307958,8.77232209,10.55280025,1.79777851,11.86284583,18.78238833,57.52891056,5.58373903,45.82272768,57.22711685,60.04251503,23.02288032,8.82135307,55.37282799,54.32267674,57.04395042,41.88924079,17.27560048,57.86563174,56.39992415,57.15774522,4.6368211,47.52407077,25.03401751,6.65124218,51.62579389,2.63524541,58.09219957,60.0943346,22.68639385,12.36309592,9.8070029,25.28907377,10.81191405,45.87567746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_51,57.35845849,1.88002272,2.05955217,48.56910285,43.3618338,18.67284054,49.72403139,6.82836055,56.75537109,4.35116601,2.28593521,10.81191405,10.11822036,9.40785401,57.24631547,46.12200812,49.17925778,51.70340538,5.15035701,47.92501509,49.4091364,4.93130756,44.82573615,1.94477604,1.61315197,14.52688903,40.82195026,7.94529744,40.92533231,18.23696225,3.75206037,6.04326499,7.58316832,1.74095974,7.37970802,47.39283518,55.00696489,6.01969982,5.37497903,9.05918556,9.05918556,47.13405344,47.57764563,11.64316813,3.32866441,49.38658361,9.23881731,55.23417647,48.98272129,47.01070193,36.83284927,12.2082212,7.07383076,12.2082212,54.22215348,58.07739854,3.9406789,17.67622363,17.67622363,13.02376781,5.59933203,48.16573967,45.90752753,48.89992092,49.45636148,23.18819345,6.08544358,56.78261991,29.43742881,56.03922766,47.6597097,48.28986278,48.34392611,47.92891458,8.65014904,47.91948509,20.43648642,55.71436454,56.18519245,56.17733984,55.79098997,55.95673213,55.80796061,6.97501861,6.40602406,5.40500135,47.06734859,35.93672181,6.83502736,10.39344867,43.60843474,10.4028867,57.12900954,8.28614767,57.95616294,22.38267646,22.2850758,18.33707307,32.97485241,49.21408725,42.30575093,4.53771827,55.67850381,55.6753987,55.63774982,51.01305689,55.63774982,55.63774982,55.63774982,59.72981365,8.24089685,46.07256905,58.67926523,47.32719902,2.12034112,37.63093837,46.35792444,49.46819844,45.86121565,42.95092686,56.78312018,57.21792982,56.39379455,47.55059831,2.50318209,43.90410066,46.06287365,45.62340059,5.13838407,48.59134902,43.75832731,57.94907662,42.2952205,57.43539828,48.66608632,5.3499066,52.58749579,5.88356209,3.82477852,45.06154683,27.27326998,56.69882951,58.71136766,47.49105234,2.20575686,7.17341843,10.55280025,2.12034112,13.83360791,15.48403337,57.19901278,7.35903171,44.74207422,56.66051322,60.04251503,21.55562727,10.97512973,55.37282799,56.0081767,57.04395042,41.88924079,45.46845886,57.46092909,56.39992415,56.59051701,5.74090766,47.52407077,25.03401751,7.21751472,52.08404835,2.42886815,57.71340255,60.0943346,22.90592289,11.42849436,12.83978898,47.54597339,10.81191405,43.05186862,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_50,51.58010344,44.82302911,44.69490491,2.69178504,2.93272263,4.79343636,7.7088137,41.99289021,52.95860598,45.10564835,35.47207163,7.79286202,5.44993309,40.08299122,4.29907847,4.03123227,4.3616224,44.05181965,46.9728704,47.18355387,41.50038847,5.12611604,6.85316444,8.1036141,49.22454106,46.70472417,2.95602586,8.06742399,3.40374228,15.2258811,1.34606447,6.18099712,6.14140355,53.50655218,6.29531131,4.69395425,4.79866367,54.25973175,54.25683063,6.45086697,6.45086697,51.89707184,6.35222723,36.7535446,52.56163313,6.38293701,47.87800183,54.64961464,3.22192049,2.91795491,3.34414995,4.0903812,3.91265114,4.28912397,55.21280312,54.45427186,55.63837675,49.16062596,49.16062596,42.58766845,5.66067215,4.01865721,3.50516889,15.44126155,15.64254051,52.94381624,7.34100819,54.17723414,3.73545849,4.01449965,7.90538265,45.3807071,3.6060043,4.20535222,56.56546336,9.06689597,56.58715521,51.33968728,52.00422566,51.54037152,52.83787767,53.20568301,52.59767345,4.76902027,6.13253963,3.63392087,2.95540807,3.40147787,45.34202191,7.86588537,6.67907333,19.72565826,54.18764972,49.09775976,9.33177994,56.63567308,56.06129966,57.00461539,55.94276303,41.13294682,9.22614903,53.26206802,53.24419866,53.11248772,53.24954644,3.09971042,53.24954644,53.24954644,53.24954644,58.49904238,43.94229446,49.31611254,56.51803159,4.25997803,4.0605799,4.73182544,3.99903807,4.33629179,3.67102179,3.53614496,53.13039638,56.40531008,53.93014795,2.71617844,5.93695519,7.90076201,4.34566374,3.96360351,44.48180174,4.12724527,3.20232445,54.89279649,4.08543819,50.90936103,5.31606757,12.2372175,52.40132537,53.66397049,48.85015632,31.91854459,55.64116357,55.84343379,56.07858004,38.61117475,47.72057855,56.25328345,46.00697909,4.0605799,45.00666035,44.64973975,56.72889832,40.09066558,48.07648096,2.67777854,18.00743272,56.74523231,3.67437451,9.84403156,60.39228548,53.33048438,4.25726236,40.3926,57.29339886,12.8729065,2.57463887,44.15168917,55.51877077,56.65639062,53.44380168,48.43085028,3.06206877,57.77699599,23.17846574,53.67612337,55.27258831,51.882814,57.69655147,8.28754986,12.41546016,46.79641523,46.33182265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_49,53.93949185,7.91289642,42.74487658,44.44053542,7.25228536,8.16212802,45.45036472,7.34282458,56.05654544,4.79397222,48.17208454,8.39552921,10.1608678,48.05983248,55.72520573,7.03733782,9.45452445,4.17833007,4.70375394,44.58541183,5.94670337,51.07680357,8.18284678,5.65505139,4.25619663,45.38171342,40.94882668,55.66701875,3.76668606,42.666435,22.90129676,55.5131097,55.68482748,4.42315142,55.25372934,48.34738823,9.45298223,53.12458822,53.14219643,7.89877563,7.89877563,43.48668241,7.88963064,51.14359603,7.34196633,46.37633756,2.78881024,3.3667472,4.90823245,2.19410438,12.59348157,43.23716979,42.73549202,44.59921942,2.16021178,56.44514471,2.07829961,20.51051195,20.51051195,8.81581003,48.43001567,48.2632268,6.76400002,57.04768478,57.12536369,56.13406779,8.72254331,2.98182286,3.0039563,54.41187027,4.28261375,44.95658247,46.53800051,46.29741893,55.92544827,39.27060785,56.12527574,52.37563554,3.82397865,3.9129799,5.58642557,6.64989952,5.64101838,46.11008609,50.04348966,48.41186534,48.10398675,48.4919993,3.42681248,5.59089478,25.51068488,47.48843016,53.56268651,6.15890407,54.62152289,15.17038142,21.74701371,57.5751141,13.87661538,39.51250844,2.66921725,54.0016977,5.52530314,6.36017465,7.84074984,54.06196847,8.83947916,8.83947916,8.83947916,12.35343089,4.24490389,2.75194911,56.60091765,10.52005556,3.76101073,9.92729056,5.29741313,6.24050604,5.97053827,4.5784424,6.89034697,10.21781692,4.00787411,16.75756425,5.71750393,3.0137608,6.40184643,7.14321355,7.13959294,49.63649195,3.42189803,56.75611438,3.67763332,54.51308648,3.64452118,6.69072131,53.95704119,54.2524911,2.80507737,4.28042817,10.59598201,57.96854749,11.14040861,48.13147464,15.33667438,56.55592396,42.35711185,3.76101073,57.9727466,2.64192879,56.38387857,3.45847069,6.44115059,54.84827273,17.43719296,55.87780436,53.47873006,15.41756715,55.40685672,54.56411491,27.28556634,47.3127803,61.20088143,56.19840003,55.47852482,57.6115392,33.43742002,16.09483307,54.06355044,50.50993954,8.98220839,53.72632353,58.87856924,59.14438209,12.35255592,20.83052093,25.91632746,8.32278761,1.9142606,4.74586502,5.45854859,51.08372303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
