,Sequence_255,Sequence_254,Sequence_253,Sequence_252,Sequence_251,Sequence_250,Sequence_249,Sequence_248,Sequence_247,Sequence_246,Sequence_245,Sequence_244,Sequence_243,Sequence_242,Sequence_241,Sequence_240,Sequence_239,Sequence_238,Sequence_237,Sequence_236,Sequence_235,Sequence_234,Sequence_233,Sequence_232,Sequence_231,Sequence_230,Sequence_229,Sequence_228,Sequence_227,Sequence_226,Sequence_225,Sequence_224,Sequence_223,Sequence_222,Sequence_221,Sequence_220,Sequence_219,Sequence_218,Sequence_217,Sequence_216,Sequence_215,Sequence_214,Sequence_213,Sequence_212,Sequence_211,Sequence_210,Sequence_209,Sequence_208,Sequence_207,Sequence_206,Sequence_205,Sequence_204,Sequence_203,Sequence_202,Sequence_201,Sequence_200,Sequence_199,Sequence_198,Sequence_197,Sequence_196,Sequence_195,Sequence_194,Sequence_193,Sequence_192,Sequence_191,Sequence_190,Sequence_189,Sequence_188,Sequence_187,Sequence_186,Sequence_185,Sequence_184,Sequence_183,Sequence_182,Sequence_181,Sequence_180,Sequence_179,Sequence_178,Sequence_177,Sequence_176,Sequence_175,Sequence_174,Sequence_173,Sequence_172,Sequence_171,Sequence_170,Sequence_169,Sequence_168,Sequence_167,Sequence_166,Sequence_165,Sequence_164,Sequence_163,Sequence_162,Sequence_161,Sequence_160,Sequence_159,Sequence_158,Sequence_157,Sequence_156,Sequence_155,Sequence_154,Sequence_153,Sequence_152,Sequence_151,Sequence_150,Sequence_149,Sequence_148,Sequence_147,Sequence_146,Sequence_145,Sequence_144,Sequence_143,Sequence_142,Sequence_141,Sequence_140,Sequence_139,Sequence_138,Sequence_137,Sequence_136,Sequence_135,Sequence_134,Sequence_133,Sequence_132,Sequence_131,Sequence_130,Sequence_129,Sequence_128,Sequence_127,Sequence_126,Sequence_125,Sequence_124,Sequence_123,Sequence_122,Sequence_121,Sequence_120,Sequence_119,Sequence_118,Sequence_117,Sequence_116,Sequence_115,Sequence_114,Sequence_113,Sequence_112,Sequence_111,Sequence_110,Sequence_109,Sequence_108,Sequence_107,Sequence_106,Sequence_105,Sequence_104,Sequence_103,Sequence_102,Sequence_101,Sequence_100,Sequence_99,Sequence_98,Sequence_97,Sequence_96,Sequence_95,Sequence_94,Sequence_93,Sequence_92,Sequence_91,Sequence_90,Sequence_89,Sequence_88,Sequence_87,Sequence_86,Sequence_85,Sequence_84,Sequence_83,Sequence_82,Sequence_81,Sequence_80,Sequence_79,Sequence_78,Sequence_77,Sequence_76,Sequence_75,Sequence_74,Sequence_73,Sequence_72,Sequence_71,Sequence_70,Sequence_69,Sequence_68,Sequence_67,Sequence_66,Sequence_65,Sequence_64,Sequence_63,Sequence_62,Sequence_61,Sequence_60,Sequence_59,Sequence_58,Sequence_57,Sequence_56,Sequence_55,Sequence_54,Sequence_53,Sequence_52,Sequence_51,Sequence_50,Sequence_49,Sequence_48,Sequence_47,Sequence_46,Sequence_45,Sequence_44,Sequence_43,Sequence_42,Sequence_41,Sequence_40,Sequence_39,Sequence_38,Sequence_37,Sequence_36,Sequence_35,Sequence_34,Sequence_33,Sequence_32,Sequence_31,Sequence_30,Sequence_29,Sequence_28,Sequence_27,Sequence_26,Sequence_25,Sequence_24,Sequence_23,Sequence_22,Sequence_21,Sequence_20,Sequence_19,Sequence_18,Sequence_17,Sequence_16,Sequence_15,Sequence_14,Sequence_13,Sequence_12,Sequence_11,Sequence_10,Sequence_9,Sequence_8,Sequence_7,Sequence_6,Sequence_5,Sequence_4,Sequence_3,Sequence_2
Sequence_135,0.39991,0.53069,0.4356,0.52206,0.39485,0.72667,0.52371,0.66573,0.36019,0.23195,0.28961,0.6738,0.29241,0.3886,0.39085,0.56671,0.52352,0.33836,0.23299,0.87238,0.49628,0.84712,0.65883,0.83595,0.59211,0.33956,0.7906,0.4284,0.84007,0.32118,0.50701,0.79138,0.25565,0.44068,0.56628,0.36733,0.64234,0.69544,0.68586,0.61718,0.37296,0.38132,0.40801,0.58443,1.01629,0.48188,0.55415,0.72357,0.46438,0.67775,0.50253,0.81826,0.51531,0.62844,0.78877,0.2358,0.20921,0.81305,0.67169,0.42301,0.36586,0.48765,0.33517,0.7541,0.40994,0.61841,0.24353,0.63325,0.58385,0.68912,0.38191,0.70113,0.45905,0.50262,0.43082,0.71259,0.32095,0.62723,0.38099,0.80534,0.50831,0.55719,0.74212,0.63244,0.90114,0.44531,0.56035,0.7214,0.58279,0.76298,0.37791,0.33196,0.3985,0.52784,0.33891,0.84564,0.56752,0.40234,0.54362,0.40154,0.59389,0.7424,0.54654,0.2175,0.63445,0.67794,0.23877,0.65061,0.46826,0.79506,0.56168,0.63733,0.52734,0.71712,0.25132,0.59418,0.50247,0.58846,0.53111,0.30279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_134,0.48556,0.25814,0.39362,0.57445,0.4859,0.55002,0.47834,0.60852,0.77313,0.62339,0.62873,0.43669,0.59792,0.62238,0.75614,0.47052,0.29637,0.4834,0.70017,0.44814,0.4772,0.4204,0.52501,0.29091,0.32168,0.73407,0.49658,0.49205,0.0912,0.64582,0.56092,0.47164,0.67205,0.57062,0.52622,0.53264,0.44952,0.21553,0.69341,0.50885,0.64818,0.65739,0.63167,0.47226,0.51497,0.59325,0.90634,0.61294,0.52389,0.34546,0.55743,0.21029,0.43853,0.30634,0.35677,0.52199,0.88109,0.20201,0.50796,0.66841,0.80724,0.53928,0.55303,0.47351,0.80741,0.30303,0.77192,0.59474,0.37046,0.68292,0.48382,0.6875,0.33795,0.54354,0.35316,0.16902,0.75584,0.40876,0.50168,0.14101,0.25607,0.69672,0.66878,0.40986,0.22287,0.47957,0.54591,0.37539,0.34881,0.67128,0.69737,0.46368,0.50242,0.80032,0.7709,0.2542,0.56035,0.77882,0.54939,0.69398,0.67602,0.39597,0.48962,0.76447,0.53364,0.41322,0.6004,0.4283,0.59357,0.54534,0.76851,0.40013,0.33114,0.60639,0.96933,0.47257,0.50181,0.29178,0.92304,0.59853,0.79968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_133,0.08561,0.40604,1.01462,0.09576,0.09653,0.77335,0.12853,0.69175,0.58055,0.63012,0.67312,0.3868,0.72691,0.72721,0.85887,0.71994,0.42162,0.74562,0.55917,0.37528,0.09177,0.43126,0.85099,0.61362,0.48836,0.84113,0.7303,0.90711,0.52943,0.55574,0.90614,0.72886,0.7495,0.56444,0.11755,0.58428,0.90081,0.42652,0.6633,0.69102,0.91276,0.79062,0.84738,0.44486,0.72014,0.06982,0.51377,0.57329,0.19168,0.47305,0.11341,0.50086,0.34723,0.26184,0.9235,0.59339,0.32136,0.39697,0.8583,0.61819,0.67752,0.93575,0.56556,0.88753,0.57433,0.41638,0.45013,0.69217,0.16957,0.78942,0.74547,0.72067,0.35123,0.07725,0.89827,0.43982,0.81443,0.89785,0.16875,0.41482,0.48907,0.629,0.48202,0.50684,0.46995,0.92421,0.74637,0.46194,0.29923,0.57123,0.82965,0.9168,0.13739,1.08207,0.70313,0.56318,0.83799,0.48389,0.69648,0.68341,0.53626,0.83561,0.10257,0.58536,0.53212,0.86558,0.59963,0.83009,0.5217,0.29758,0.37501,0.357,0.74551,0.60663,0.61727,0.80187,0.07697,0.40312,0.32217,0.77648,0.49356,0.56425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_132,0.7263,0.8257,0.92641,0.63663,0.74659,0.39535,0.80874,0.3381,0.58752,0.57035,0.81222,0.5183,1.05586,0.81745,0.522,0.36401,0.71362,0.72995,0.87728,0.53411,0.70141,0.35856,0.30485,0.68191,0.84843,0.66846,0.23828,0.79773,0.72094,0.70088,0.74264,0.23764,0.69206,0.46699,0.65378,0.89566,0.30972,1.06664,0.29484,0.55077,0.64603,0.58608,0.6576,0.57791,0.41082,0.56793,0.35161,0.37386,0.62643,0.57673,0.49528,0.5076,0.81893,0.56132,0.36881,0.75388,0.54261,0.47313,0.43597,0.40058,0.76938,0.73055,0.83103,0.32876,0.58432,0.81524,0.48314,0.44798,0.70915,0.30086,0.61467,0.32707,0.48899,0.55155,0.74148,0.84007,0.70156,0.2937,0.52733,0.98259,0.56586,0.23448,0.40591,0.59131,0.76537,0.95695,0.39458,0.61672,0.68584,0.28699,0.65673,0.90801,0.63062,0.94441,0.65038,0.69,0.40483,0.36334,0.4189,0.72348,0.17554,0.29517,0.75792,0.61777,0.33881,0.34694,0.64096,0.31656,0.30538,0.25122,0.18478,0.75896,0.74834,0.2806,0.59231,0.49691,0.60238,0.67975,0.22527,0.62424,0.67136,0.80595,0.56513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_131,0.72958,0.61705,0.71168,0.79223,0.72279,0.48694,0.66883,0.35678,0.72223,0.40512,0.57884,0.55236,0.73702,0.81772,0.73771,0.16,0.81038,0.60919,0.50629,0.6399,0.85674,0.61998,0.07483,0.88501,0.4827,0.67533,0.09054,0.83617,0.53377,0.57649,0.91194,0.09075,0.47972,0.31366,0.81116,0.67738,0.05274,0.5766,0.24049,0.64548,0.7961,0.72752,0.84698,0.54719,0.44274,0.81299,0.30078,0.41353,0.81447,0.58335,0.79242,0.45007,0.71526,0.47608,0.09269,0.67479,0.79358,0.7284,0.12154,0.20607,0.63643,0.87684,0.53545,0.0689,0.69455,0.61355,0.68293,0.16723,1.00016,0.24098,0.42335,0.5625,0.53449,0.86717,0.6939,0.71223,0.54368,0.05919,0.74156,0.56562,0.4324,0.18518,0.20946,0.60925,0.67176,0.73155,0.27762,0.54467,0.6435,0.41174,0.58718,0.86214,0.63107,1.0258,0.72878,0.89506,0.17339,0.70664,0.11104,0.57514,0.29984,0.0677,0.68281,0.52235,0.38367,0.03463,0.57289,0.04962,0.29126,0.67244,0.54949,0.63784,0.59696,0.10165,0.74714,0.3746,0.86789,0.81909,0.38057,0.80449,0.61074,0.47454,0.77982,0.36528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_130,0.63727,0.68371,0.54955,0.71944,0.59596,0.41029,0.54608,0.40226,0.61234,0.40684,0.43738,0.77886,0.60836,0.69163,0.61272,0.17412,0.73109,0.49024,0.56766,0.44548,0.78069,0.50941,0.10038,0.6825,0.56515,0.55808,0.16509,0.65597,0.49053,0.48352,0.7204,0.16039,0.53478,0.38531,0.73739,0.56434,0.1592,0.41708,0.32474,0.62498,0.62066,0.65585,0.66416,0.69992,0.35264,0.74869,0.3448,0.46783,0.6462,0.41703,0.61911,0.43683,0.90431,0.41347,0.20462,0.64237,0.85288,0.57975,0.24004,0.3823,0.65953,0.69029,0.67142,0.15131,0.73956,0.49553,0.75271,0.26007,0.74302,0.20947,0.40156,0.47131,0.49,0.68194,0.53544,0.62318,0.54102,0.15255,0.75381,0.52506,0.33759,0.20586,0.30602,0.61072,0.64447,0.66455,0.20138,0.40657,0.55032,0.38625,0.5012,0.6787,0.65147,0.95069,0.69624,0.6296,0.28242,0.51583,0.22707,0.75292,0.26649,0.12153,0.57748,0.57904,0.37863,0.112,0.65979,0.15551,0.27134,0.67214,0.43562,0.4154,0.56186,0.16036,0.81803,0.37485,0.63451,0.73242,0.45427,0.72874,0.79949,0.41478,0.70779,0.37066,0.15257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_129,0.1269,0.53217,0.92193,0.1372,0.13839,0.62205,0.05562,0.47892,0.58057,0.78641,0.53753,0.32067,0.58364,0.58436,0.85322,0.57647,0.48052,0.61218,0.55958,0.3786,0.13306,0.42444,0.77291,0.61304,0.43935,0.68151,0.57201,0.90038,0.34438,0.50147,0.8857,0.57076,0.60466,0.37506,0.16008,0.73402,0.71566,0.3817,0.44625,0.58655,0.90587,0.78645,0.84199,0.37399,0.61146,0.1096,0.51498,0.7116,0.23819,0.42488,0.15575,0.45107,0.40213,0.22661,0.73511,0.74546,0.43843,0.52097,0.67893,0.40981,0.5413,0.92834,0.43274,0.70509,0.48106,0.25756,0.51111,0.52916,0.21474,0.71591,0.58613,0.79927,0.41605,0.11758,0.817,0.32446,0.74013,0.71257,0.22247,0.34687,0.38547,0.70096,0.40679,0.49813,0.35185,0.65648,0.67647,0.4145,0.40336,0.57142,0.75367,0.75733,0.23406,1.03653,0.7008,0.56352,0.5849,0.6833,0.5421,0.57846,0.73774,0.66043,0.03222,0.73648,0.6782,0.68563,0.66977,0.65627,0.66688,0.46047,0.55753,0.26032,0.64656,0.53779,0.84505,0.64547,0.11724,0.52862,0.49543,0.77262,0.56913,0.43316,0.11501,0.78506,0.6136,0.64189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_128,0.76339,0.70147,0.69429,0.82768,0.75644,0.47486,0.70056,0.31189,0.65398,0.42983,0.47988,0.63069,0.67148,0.82842,0.66847,0.20926,0.78875,0.5072,0.57613,0.52516,0.89329,0.60339,0.05609,0.86131,0.55728,0.61062,0.07145,0.81568,0.51929,0.54094,0.88943,0.07161,0.54731,0.37024,0.84694,0.70744,0.03469,0.51543,0.21737,0.65576,0.7765,0.65908,0.82607,0.51017,0.35781,0.84863,0.32249,0.47715,0.67984,0.519,0.66084,0.39513,0.83934,0.55001,0.07371,0.6089,0.8823,0.70891,0.10142,0.25724,0.74197,0.85523,0.5618,0.05023,0.70504,0.50221,0.76389,0.14583,0.90821,0.21768,0.33734,0.50773,0.54529,0.72634,0.67705,0.69341,0.50939,0.0289,0.7532,0.57649,0.42002,0.12035,0.23001,0.59289,0.68309,0.66601,0.23653,0.50748,0.52873,0.42072,0.55129,0.84103,0.66269,1.00331,0.81269,0.871,0.13761,0.64097,0.09132,0.67482,0.35764,0.04935,0.7149,0.48832,0.39267,0.04081,0.6726,0.03168,0.24921,0.62961,0.53579,0.524,0.53914,0.16312,0.77872,0.36445,0.78565,0.79697,0.44275,0.73159,0.6871,0.46122,0.81499,0.31938,0.05316,0.11733,0.64407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_127,0.53276,0.42022,0.54212,0.45796,0.49107,0.38729,0.31884,0.67916,0.6052,0.73457,0.7224,0.3612,0.48702,0.35959,0.67031,0.62327,0.466,0.45885,0.74075,0.32557,0.38102,0.24802,0.58369,0.23289,0.43798,0.66884,0.59891,0.40448,0.17982,0.6346,0.47872,0.55525,0.55951,0.79716,0.41502,0.61957,0.68214,0.23161,0.80083,0.39313,0.56296,0.56202,0.54215,0.45364,0.45617,0.40208,0.62399,0.68758,0.52168,0.32926,0.44439,0.23698,0.49022,0.22857,0.55924,0.71283,0.77265,0.2562,0.73619,0.75594,0.75206,0.45233,0.61938,0.67826,0.64415,0.38529,0.75039,0.83206,0.27535,0.58232,0.60485,0.61483,0.40428,0.43146,0.36575,0.32867,0.66367,0.66751,0.45846,0.27041,0.31472,0.77412,0.63295,0.33269,0.16565,0.47293,0.71177,0.31979,0.43222,0.41746,0.62475,0.54654,0.47193,0.82712,0.68323,0.19779,0.91526,0.47275,0.78567,0.68447,0.62709,0.64318,0.35154,0.96284,0.55927,0.6214,0.69076,0.69889,0.80978,0.33167,0.58078,0.38315,0.3664,0.59064,0.74884,0.54768,0.39352,0.32128,0.74333,0.53488,0.96263,0.2409,0.39939,0.59965,0.69584,0.45058,0.40234,0.62724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_126,0.53228,0.64795,0.60207,0.62784,0.51407,0.3343,0.70961,0.37107,0.71709,0.56528,0.59934,1.00481,0.58319,0.58541,0.70117,0.30536,0.57544,0.48604,0.83971,0.84396,0.52351,0.63139,0.30793,0.58234,0.80471,0.63148,0.36131,0.61571,0.57875,0.88325,0.62577,0.34345,0.60802,0.3098,0.64478,0.59217,0.35304,0.68907,0.42663,0.61222,0.74669,0.81464,0.72986,0.76474,0.40413,0.65979,0.48352,0.32958,0.42284,0.67236,0.5681,0.5688,0.39359,0.65219,0.25137,0.611,0.69471,0.50857,0.45371,0.44498,0.77046,0.5972,0.85074,0.28228,0.80153,0.67121,0.46985,0.40783,0.50002,0.32997,0.54015,0.24663,0.29079,0.59412,0.46932,0.60606,0.64952,0.36407,0.5039,0.63378,0.40826,0.26433,0.5404,0.85315,0.68286,0.57196,0.38767,0.63047,0.51772,0.35492,0.62562,0.48082,0.67207,0.88598,0.75745,0.63599,0.41099,0.60309,0.43636,0.84463,0.28989,0.28321,0.74739,0.6266,0.30656,0.29652,0.32314,0.30874,0.31698,0.46804,0.41372,0.56824,0.60597,0.38523,0.7564,0.27742,0.54976,0.54136,0.39833,0.72013,0.64052,0.50502,0.68539,0.30814,0.34556,0.27769,0.77413,0.35433,0.56736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_125,0.7417,0.49396,0.40433,0.8004,0.7426,0.71711,0.92112,1.01157,0.44703,0.23674,0.52014,0.64731,0.42158,0.42503,0.3172,0.62417,0.60439,0.27129,0.37793,0.84873,0.69011,0.61786,0.66467,0.56264,0.72139,0.40869,0.79653,0.29726,0.71915,0.55738,0.31517,0.76715,0.26691,0.77735,0.83187,0.33749,0.64817,0.79694,0.90505,0.27686,0.3551,0.31805,0.34269,0.67631,0.72444,0.74235,0.605,0.68452,0.83516,0.71077,0.8533,0.58477,0.59355,0.65415,0.57421,0.28465,0.33803,0.55707,0.86907,0.64346,0.46998,0.29886,0.38929,0.76005,0.48285,0.98318,0.28724,0.95749,0.77894,0.71994,0.37659,0.58225,0.51737,0.88839,0.2715,0.71639,0.39334,0.63301,0.72072,0.79733,0.63152,0.62157,0.83086,0.60713,0.76707,0.40248,0.865,0.75579,0.65714,0.62549,0.39937,0.39073,0.60106,0.45524,0.28546,0.56954,0.81188,0.25885,0.84147,0.33651,0.4195,0.71223,0.95247,0.3816,0.69448,0.68382,0.17926,0.69166,0.68048,0.51671,0.58626,0.90435,0.37328,0.72302,0.23503,0.67221,0.88917,0.54256,0.62508,0.21535,0.23829,0.64449,0.72982,0.46344,0.61653,0.80549,0.98344,0.69295,0.60385,0.55056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_124,0.06064,0.38922,0.97898,0.07068,0.07122,0.72138,0.10241,0.61967,0.67516,0.60677,0.5925,0.43592,0.67774,0.64253,0.9061,0.61347,0.34361,0.65017,0.65154,0.40622,0.06683,0.50172,0.84631,0.65137,0.46919,0.78633,0.72674,0.95634,0.44272,0.5344,1.01697,0.72531,0.66385,0.48142,0.09185,0.58217,0.8688,0.45429,0.6163,0.78144,0.96247,0.86172,0.89426,0.47784,0.81397,0.04576,0.60372,0.59362,0.16362,0.45424,0.08785,0.49955,0.31398,0.24874,0.91821,0.59118,0.34718,0.39665,0.85352,0.52051,0.57615,1.0163,0.54391,0.88255,0.65666,0.3468,0.41297,0.71427,0.14235,0.78526,0.71849,0.67159,0.28658,0.05285,0.93685,0.46832,0.81012,0.89275,0.11683,0.49474,0.43085,0.58444,0.56891,0.58353,0.45127,0.82412,0.71885,0.44344,0.31583,0.63024,0.79989,0.80395,0.12754,1.0671,0.74433,0.59939,0.78278,0.53685,0.69322,0.7745,0.61589,0.83106,0.07728,0.56322,0.51127,0.86076,0.5563,0.82561,0.52015,0.34177,0.40659,0.32325,0.78759,0.62755,0.65515,0.74817,0.05263,0.40274,0.39652,0.82061,0.41694,0.54292,0.04986,0.6019,0.7758,0.70447,0.08907,0.81066,0.44789,0.6145,0.77155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_123,0.79724,0.56988,0.57572,0.7388,0.79002,0.37909,0.73129,0.23545,0.53856,0.55866,0.50135,0.51864,0.69845,0.77669,0.55193,0.27848,0.76499,0.64308,0.55605,0.45501,0.9324,0.7249,0.0985,0.7165,0.44106,0.49997,0.11473,0.68617,0.62959,0.48903,0.76418,0.11498,0.6523,0.34521,0.76945,0.64234,0.06924,0.53987,0.18684,0.74288,0.64969,0.55323,0.69486,0.45587,0.31121,0.88592,0.33978,0.38632,0.71015,0.40719,0.69037,0.49118,0.67661,0.66596,0.11674,0.58837,0.85949,0.84504,0.02869,0.24133,0.59323,0.73268,0.5759,0.09244,0.65691,0.434,0.89554,0.11729,0.94776,0.12788,0.46065,0.44572,0.62053,0.75844,0.7959,0.67073,0.38615,0.08223,0.68744,0.52916,0.51924,0.21328,0.18143,0.48402,0.5304,0.59493,0.21356,0.3749,0.55375,0.38357,0.42367,0.70967,0.69273,0.88422,0.68208,0.72482,0.06802,0.81212,0.06503,0.54354,0.44311,0.09084,0.7462,0.44671,0.35574,0.08212,0.76199,0.07212,0.23303,0.72405,0.50725,0.45447,0.6906,0.21303,0.69941,0.28443,0.82016,0.65658,0.34606,0.69998,0.65552,0.56573,0.85115,0.39988,0.09542,0.21013,0.67274,0.07594,0.80695,0.41726,0.8041,0.84644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_122,0.76775,0.91923,0.44761,0.6812,0.80647,0.69095,0.57387,0.69122,0.22691,0.37654,0.3492,0.57095,0.45945,0.31713,0.2033,0.61959,0.88706,0.2267,0.37946,0.42847,0.79279,0.37725,0.52679,0.6154,0.73533,0.28373,0.48617,0.33775,0.62943,0.20551,0.35627,0.49689,0.26703,0.76915,0.71025,0.53437,0.55025,0.79199,0.60423,0.13881,0.28165,0.22654,0.24898,0.51644,0.62352,0.63793,0.59616,0.94689,0.80319,0.47612,0.60553,0.48958,1.0072,0.41768,0.62449,0.46171,0.34815,0.62955,0.74885,0.72904,0.28156,0.33951,0.39767,0.59946,0.24643,0.66242,0.3136,0.76671,0.78768,0.52273,0.24844,0.84099,0.56744,0.60378,0.31087,0.74739,0.25408,0.63073,0.60846,0.75134,0.57796,0.69737,0.68079,0.61475,0.58545,0.44077,0.69017,0.44175,0.91971,0.4872,0.22603,0.43388,0.68769,0.46159,0.25025,0.56519,0.78031,0.15532,0.72444,0.30093,0.56003,0.56118,0.55468,0.38256,0.80217,0.62985,0.40977,0.58952,0.79266,0.33719,0.47786,0.56907,0.32256,0.51586,0.38703,0.85057,0.65655,0.80779,0.68056,0.25205,0.48885,0.68936,0.61826,0.41701,0.65476,0.55547,0.61759,0.61641,0.43539,0.7371,0.28831,0.65619,0.69036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_121,0.13403,0.43512,1.05742,0.08182,0.14548,0.72323,0.17877,0.65709,0.63328,0.49149,0.68328,0.46716,0.7837,0.78387,0.92471,0.55179,0.46858,0.53041,0.77818,0.41828,0.14012,0.35305,0.68041,0.71172,0.51932,0.74032,0.57642,1.03406,0.3759,0.70553,1.01812,0.57514,0.58035,0.64862,0.09245,0.61736,0.72336,0.54144,0.67375,0.59126,1.04088,0.90673,0.96889,0.64063,0.81565,0.11667,0.7272,0.59552,0.24465,0.46705,0.12516,0.37881,0.3155,0.20514,0.74323,0.7471,0.44323,0.31813,0.89807,0.69324,0.65241,1.06576,0.71643,0.71252,0.78437,0.39129,0.27558,0.84804,0.20903,0.77792,0.59083,0.67346,0.2,0.12466,0.76957,0.55785,0.80262,0.72022,0.22909,0.58618,0.31533,0.42332,0.58975,0.58543,0.50055,0.8671,0.92444,0.45607,0.40844,0.79697,0.81743,0.87302,0.24056,1.15419,0.83418,0.65696,0.73638,0.41052,0.86717,0.77626,0.44811,0.66689,0.15152,0.67286,0.66031,0.69267,0.39877,0.66263,0.66945,0.2374,0.56128,0.29349,0.69652,0.45912,0.71566,0.74999,0.12431,0.43209,0.41411,1.04411,0.57275,0.46974,0.12217,0.48477,0.61898,0.55766,0.16502,0.65013,0.36458,0.47797,0.63772,0.09625,0.83834,0.53497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
