,Sequence_221,Sequence_220,Sequence_219,Sequence_218,Sequence_217,Sequence_216,Sequence_215,Sequence_214,Sequence_213,Sequence_212,Sequence_211,Sequence_210,Sequence_209,Sequence_208,Sequence_207,Sequence_206,Sequence_205,Sequence_204,Sequence_203,Sequence_202,Sequence_201,Sequence_200,Sequence_199,Sequence_198,Sequence_197,Sequence_196,Sequence_195,Sequence_194,Sequence_193,Sequence_192,Sequence_191,Sequence_190,Sequence_189,Sequence_188,Sequence_187,Sequence_186,Sequence_185,Sequence_184,Sequence_183,Sequence_182,Sequence_181,Sequence_180,Sequence_179,Sequence_178,Sequence_177,Sequence_176,Sequence_175,Sequence_174,Sequence_173,Sequence_172,Sequence_171,Sequence_170,Sequence_169,Sequence_168,Sequence_167,Sequence_166,Sequence_165,Sequence_164,Sequence_163,Sequence_162,Sequence_161,Sequence_160,Sequence_159,Sequence_158,Sequence_157,Sequence_156,Sequence_155,Sequence_154,Sequence_153,Sequence_152,Sequence_151,Sequence_150,Sequence_149,Sequence_148,Sequence_147,Sequence_146,Sequence_145,Sequence_144,Sequence_143,Sequence_142,Sequence_141,Sequence_140,Sequence_139,Sequence_138,Sequence_137,Sequence_136,Sequence_135,Sequence_134,Sequence_133,Sequence_132,Sequence_131,Sequence_130,Sequence_129,Sequence_128,Sequence_127,Sequence_126,Sequence_125,Sequence_124,Sequence_123,Sequence_122,Sequence_121,Sequence_120,Sequence_119,Sequence_118,Sequence_117,Sequence_116,Sequence_115,Sequence_114,Sequence_113,Sequence_112,Sequence_111,Sequence_110,Sequence_109,Sequence_108,Sequence_107,Sequence_106,Sequence_105,Sequence_104,Sequence_103,Sequence_102,Sequence_101,Sequence_100,Sequence_99,Sequence_98,Sequence_97,Sequence_96,Sequence_95,Sequence_94,Sequence_93,Sequence_92,Sequence_91,Sequence_90,Sequence_89,Sequence_88,Sequence_87,Sequence_86,Sequence_85,Sequence_84,Sequence_83,Sequence_82,Sequence_81,Sequence_80,Sequence_79,Sequence_78,Sequence_77,Sequence_76,Sequence_75,Sequence_74,Sequence_73,Sequence_72,Sequence_71,Sequence_70,Sequence_69,Sequence_68,Sequence_67,Sequence_66,Sequence_65,Sequence_64,Sequence_63,Sequence_62,Sequence_61,Sequence_60,Sequence_59,Sequence_58,Sequence_57,Sequence_56,Sequence_55,Sequence_54,Sequence_53,Sequence_52,Sequence_51,Sequence_50,Sequence_49,Sequence_48,Sequence_47,Sequence_46,Sequence_45,Sequence_44,Sequence_43,Sequence_42,Sequence_41,Sequence_40,Sequence_39,Sequence_38,Sequence_37,Sequence_36,Sequence_35,Sequence_34,Sequence_33,Sequence_32,Sequence_31,Sequence_30,Sequence_29,Sequence_28,Sequence_27,Sequence_26,Sequence_25,Sequence_24,Sequence_23,Sequence_22,Sequence_21,Sequence_20,Sequence_19,Sequence_18,Sequence_17,Sequence_16,Sequence_15,Sequence_14,Sequence_13,Sequence_12,Sequence_11,Sequence_10,Sequence_9,Sequence_8,Sequence_7,Sequence_6,Sequence_5,Sequence_4,Sequence_3,Sequence_2
Sequence_100,5.35492011,8.24551818,3.87370592,1.53445999,2.42863788,1.29902372,57.63721429,13.24694355,13.50340787,48.52242019,5.50904839,4.63367407,52.44943394,6.45019574,50.9916493,10.05664267,46.10355403,51.75358772,58.92163327,3.41887263,2.56592956,57.24076452,51.69224565,4.81381015,1.69252536,4.65098237,3.05197214,59.40350998,6.12989901,1.76111029,51.49316231,50.83833102,7.17350971,8.41441067,5.29080466,4.9364054,6.30705625,2.60132857,5.73853959,6.83010247,50.92056201,10.26858109,2.64148874,10.86401778,5.63081003,4.20072036,11.05348981,50.71254306,3.53298783,10.89734032,9.46439516,10.26858109,53.65035215,57.93255723,50.70234176,2.78971603,4.00377866,10.97238429,6.29749634,12.41717758,56.66418561,5.85759802,11.68928867,2.13105838,16.46567881,5.1423362,13.33408263,4.5332857,3.86815871,5.50904839,6.16116884,5.99497065,53.43523328,57.90855015,6.0070413,54.55505197,2.66408357,1.31463552,1.16293491,64.00280666,10.48332088,14.80846455,12.41717758,16.24414373,4.72342978,2.12604235,2.72599067,2.26393519,13.50340787,2.2559815,53.29095937,4.90294052,6.18940929,6.18940929,59.42839586,4.40594034,2.469869,3.14777734,3.58607205,5.17995061,1.96582379,6.90430845,59.52696228,2.29608591,2.39439957,7.22585819,4.48489433,4.00688294,3.40504994,4.75474649,2.16840144,3.15236125,5.64464052,10.01097915,4.03835318,60.66896723,3.96003981,0.98568639,0.94444355,0.87969224,0.90928049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_99,54.23021392,24.7327059,52.8276557,3.17648225,47.22868798,2.81500417,59.17610899,6.43474287,4.44793202,?,50.98927131,51.99479212,1.64866962,5.03463615,30.44583623,27.27993008,2.10678556,47.30535897,60.0803401,49.20335878,55.31613822,56.45548328,3.13893062,53.3004231,46.18092923,56.63726985,49.718956,55.73905488,3.42726436,50.92346297,49.22230825,5.54195128,50.02181485,51.93259611,51.74514373,51.54693832,49.55706425,50.02701656,50.4595829,45.02661862,3.5545319,2.76191746,53.33076529,48.17848546,41.2775873,56.98248644,43.25398846,35.5838441,37.37337029,3.74481682,10.24894021,2.76191746,3.78422728,32.11679063,5.73887396,10.66064432,49.1505393,4.23169162,51.56609023,59.42796316,4.20616922,49.44687968,83.701139,48.20429729,4.27031477,49.16536391,4.44793202,50.57475861,7.41618051,50.98927131,51.56609023,56.79453589,50.83342734,58.48823404,50.76081713,51.95855153,6.81687182,41.73290505,41.73290505,57.52724794,59.42796316,59.46886091,58.66718843,59.7970629,6.41039296,48.91459238,51.06571127,51.46659784,4.44793202,50.10003138,50.29165363,51.54561471,60.20475278,60.20475278,60.0522505,5.29902553,47.84910559,49.98968593,49.20335878,6.57773633,8.06834338,51.88738004,61.30378021,34.61442949,50.44168733,52.05041008,50.48177322,51.05205799,38.86681386,50.18317091,43.26181377,47.83913695,50.55275048,4.72085261,49.62533521,55.78036426,49.57010749,43.770722,44.69921083,45.91179766,43.80239155,5.17051884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_98,53.3004231,49.32706847,53.1805444,48.48013213,48.56446173,55.74775504,59.435942,12.96660304,11.02273277,?,5.20857815,52.48110034,2.26344744,5.82868378,23.72349164,2.8094874,1.05569444,47.65634239,60.06493993,49.15764824,1.40866373,57.01205186,3.67693921,54.61058198,46.43816601,56.70653378,47.67353928,55.65542024,2.84499391,50.68391528,48.71815835,4.99426557,50.00669211,52.3400279,52.08650582,49.84027855,49.78282808,49.25216212,51.51482808,46.24988283,1.92465547,6.50952923,51.99227574,49.65187405,5.09314327,55.62180296,12.58964362,22.53711252,1.97785762,7.65367325,10.78331648,6.50952923,51.79823228,32.89908951,9.11238586,8.74316367,7.15104383,9.46187738,52.20897026,59.17709826,9.62053129,49.71861998,60.14558819,48.7936957,5.15481986,49.35008485,11.02273277,5.43707565,8.19604713,5.20857815,52.20897026,55.3481502,49.75975848,58.53407476,47.18865984,52.26629035,6.05648873,41.07383214,41.07383214,57.56885778,59.17709826,59.20962753,58.28593286,59.88311268,3.71556474,49.10736913,50.46103125,51.1840673,11.02273277,49.57901956,49.59853485,51.66804287,60.14810344,60.14810344,60.03739281,3.37087738,14.15796857,50.33638614,49.15764824,46.84470523,81.41609464,52.40718231,61.3357122,37.0480264,51.02544694,52.86257364,51.37465664,51.29000097,42.71984039,51.10360806,44.33252554,4.22090211,50.80946173,2.39150169,50.21325284,55.32691955,50.15345181,43.06141722,44.01467821,7.54945406,43.55109252,4.13528533,1.09632402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_97,3.08376908,50.79082977,1.817804,47.29229087,37.14248069,48.79745056,11.15544839,5.28047889,4.1923263,2.73428748,4.40781695,4.65967504,5.81894321,70.84363032,50.11174294,50.33396243,3.40272774,51.34633011,7.00147134,35.72578873,49.51629001,3.71469943,52.58817338,4.15055194,44.35419612,10.32983677,1.25135833,3.22710649,6.74010782,47.12957323,50.47061411,46.89276586,5.26677403,3.59434402,4.67648547,48.87654458,16.01365154,39.72760608,8.94459093,9.64142846,49.7487125,1.78255272,5.1549966,1.98008873,7.0048669,6.02281015,52.31617628,50.87570814,52.83960883,1.55629595,0.78394138,1.78255272,53.3381141,8.17757869,1.07534375,5.9654385,49.11185147,1.55629595,3.87732582,7.57865785,2.20917343,8.56163974,2.46281267,43.04923575,49.90454868,34.91404194,4.1923263,51.89666825,9.21913189,4.40781695,3.87732582,57.41813992,9.7399709,8.07151052,53.56028497,2.98442604,2.2340969,5.47985332,5.47985332,8.07151052,7.57865785,7.36889224,8.35583265,2.15674355,3.51375168,44.79752728,2.58105661,2.50665604,4.1923263,44.60764443,2.99973238,5.64123574,11.20631998,11.20631998,8.59146573,5.20600543,51.70950474,39.67351323,35.72578873,50.54940671,44.79752728,8.56163974,4.84356662,30.97768737,4.27150659,2.11296236,2.11296236,3.15319588,31.46664094,2.11296236,36.83499781,46.9273402,2.34100838,3.56159017,12.56622298,6.28073467,12.56622298,4.88252298,4.77466569,49.30479026,5.46256894,51.96824792,3.69112648,6.13799479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_96,30.09829276,50.71232821,25.68659042,13.93100424,14.36412016,16.35363973,55.91310325,2.8305083,2.80455552,6.28154667,20.38839968,36.07674628,6.48312415,48.88227185,1.62498777,45.01438808,3.0096447,46.72028277,56.99285596,19.08656292,21.08661046,53.20377808,46.5517451,39.13222433,18.48312519,54.88992217,3.56022223,2.72524056,4.16373379,22.88348023,50.18967028,6.57683007,23.84718349,37.13534312,40.12421651,48.40574223,25.57591553,22.93609205,26.71157311,44.95513916,12.12538202,3.04890209,52.25317667,46.18086133,4.50061043,57.24208663,50.5375636,46.82770363,48.91627436,2.96498475,1.62251916,3.04890209,48.60472749,5.65784812,1.82672563,5.1039193,10.03259672,2.96498475,33.19771619,54.98305137,2.94541534,21.93861369,3.75831802,17.40825636,44.42065107,16.15180927,2.80455552,50.96327102,52.62901199,20.38839968,33.19771619,56.91254889,49.79853377,55.05842259,51.6457037,49.70172144,1.98011437,3.42577494,3.42577494,55.05842259,54.98305137,55.1452486,54.98305137,2.65821103,3.95108215,15.4301439,21.5890217,25.59441949,2.80455552,24.55713338,50.12972374,36.07674628,57.8694464,57.8694464,57.43233795,3.89084353,51.55632571,20.95206412,19.08656292,45.29572803,15.09098218,27.42624891,57.58913035,19.31958802,36.68720749,27.34826134,25.71659769,31.09422802,16.88258544,27.34826134,20.00152404,23.8331869,4.48454819,2.90777213,22.37071709,4.06588331,22.37071709,2.92329801,17.84541225,25.5148744,3.1796284,14.92830174,5.01106891,5.16649117,0.3609783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_95,45.22406897,8.90590082,5.98558192,4.0753447,3.09663728,3.6916948,6.35253526,5.20931188,5.23101656,5.43110336,8.32341942,5.8442304,6.14667895,2.11704743,51.93936876,?,7.19515113,50.70209455,28.38145346,2.17813919,7.04060097,30.65566438,8.60031859,19.15577365,5.75034566,4.07311923,2.71690891,2.88477791,5.29266479,6.0512088,9.24296919,51.32807293,34.21234508,46.91954772,7.80491575,7.78474582,17.38725283,6.24111799,45.64630692,3.20883917,5.98898365,4.41010496,2.78166314,7.47822447,2.30186603,5.34065677,50.5395808,52.40071196,50.25380951,4.81260778,3.7408992,3.60745138,48.24461956,9.34457793,28.52380056,1.2541147,1.54491216,4.21514455,18.71723512,4.01568918,4.66159991,43.15302976,4.9341145,2.69860735,3.94897996,29.34257432,5.23101656,0.11981162,5.22599539,8.32341942,18.71723512,7.65016751,48.00022677,29.44977229,5.72309374,51.16624886,6.53677481,4.25136154,4.52365996,14.1850488,3.66265295,3.51828668,4.01568918,6.89688429,2.16346583,5.94083347,6.72272094,5.89339157,5.23101656,5.22192788,52.54436016,8.06101639,3.78627747,5.11028761,33.89823638,0.000001,2.95231447,2.26216227,2.17813919,1.66098625,6.28970108,37.42002492,5.55722795,5.44097504,6.35425938,45.85032609,13.60867901,10.98057384,8.86688688,22.40443649,1.30868508,4.34445513,10.56406262,3.7092537,4.11786787,8.70663966,4.04995089,7.53913141,7.82032003,5.69699634,7.58302794,4.37663816,5.29902553,3.37087738,5.20600543,3.89084353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_94,51.90738902,10.29825978,51.87175155,52.69310732,52.74948666,50.81041212,56.0910402,48.3360555,48.09763449,48.7765339,44.82775747,44.20169228,3.6323689,0.76944161,50.20815643,35.72095866,6.7311818,47.78000465,57.49626981,48.37808782,44.85827358,54.64644772,10.6039875,12.19509022,51.6836657,53.90491783,5.11690266,56.99951542,45.90051929,7.49525713,11.67723651,58.05159011,46.39980985,23.28507162,43.21219983,2.51698306,40.68207589,47.60899286,5.26067598,3.60043615,5.71036015,48.75495065,5.30938265,48.82539509,4.95765489,10.03563257,13.39207735,49.64770715,35.85342042,5.73161771,49.39849081,48.75495065,2.73090257,54.80930352,49.8443407,3.87576225,4.31525275,5.8427681,44.22961941,3.85805262,56.92407009,8.77811262,56.92013018,50.95671026,6.48443826,49.73475369,47.70017855,4.08461434,9.03598661,44.82775747,43.03824391,9.70525994,6.71702768,56.7374233,4.328529,6.9122653,47.37033344,48.97462018,48.97462018,56.09280599,3.85805262,3.0141579,3.85805262,57.23762054,2.06460283,49.6612382,48.52018398,43.88870305,48.09763449,67.85045823,50.55297255,44.25323146,56.23124989,56.23124989,57.55955138,3.95442491,2.18033723,48.36119764,48.58649567,47.50191136,50.22772601,7.0293777,59.16291464,49.51515942,49.53730547,49.44217976,49.92420944,49.65933406,49.73934526,50.05841575,48.84276901,4.03857814,50.64022355,14.1477275,48.1825279,57.0024181,48.24220906,49.09992028,49.17343435,11.89238284,48.69919472,7.29109527,5.03475281,5.9203037,50.99895936,50.3227421,3.09438275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_93,1.47277036,48.00278498,0.81563821,52.66891649,6.3430603,51.24829078,9.29989444,51.26152975,50.92363401,4.26777593,9.60680422,7.26710081,46.83299849,44.34705622,4.00824492,47.57293506,46.35042945,13.45056784,1.03209288,1.31793556,56.46049489,3.12465834,45.77572399,7.77676097,49.33869594,4.03632458,3.64439069,3.19415517,46.57040519,49.05174104,10.48477967,47.65389412,4.59937209,3.43464284,4.18373628,42.93687876,9.53442603,16.54889454,4.75960159,5.37708607,48.8606806,3.32874341,4.4657024,2.20262947,48.28504286,5.32070056,46.49728031,1.03929577,50.37502,3.27434759,2.07027566,2.92078109,6.15094405,53.98191967,5.33438231,48.77609779,3.7164337,2.61785572,6.35827968,7.29913502,7.47452075,4.80953382,6.86884923,6.91665498,35.79999548,51.09663352,50.24264545,47.44977213,11.64801445,9.60680422,6.1461971,52.18814652,5.4355523,4.16300137,11.22747173,2.56948212,50.47595858,50.15080536,51.07670033,8.03876414,4.89521449,8.03090177,7.29913502,4.78240755,48.14613767,4.41717097,2.35255569,2.17944425,50.21457875,45.96926328,1.40269466,5.43965659,3.99040192,4.16242794,1.2691348,48.65763871,52.01577715,4.40053986,2.58971448,1.23321563,51.80217064,4.59723134,6.975079,49.37687336,4.30681622,1.14038595,1.79395873,1.94820322,4.54063956,2.76940644,50.33308658,52.05563106,1.8187107,50.91082845,3.01008992,7.47150298,3.44177728,48.32889456,47.94578803,50.15040263,48.56817303,52.77709617,51.78586206,51.9247565,1.75181012,48.899143,49.26906068,47.65733506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_92,1.6378764,50.62284161,2.69882916,4.44078319,4.14978572,4.29819062,47.69323604,52.88336914,52.21713816,19.86594999,3.29646197,1.94877783,47.77920591,9.63475499,49.36846878,1.10155859,47.92293556,7.57314808,40.01816684,4.66813025,2.03226787,34.2890929,5.80835578,2.14574045,5.78800334,2.28067703,6.04196494,56.37627394,49.18639064,5.51634579,3.39422188,5.3969719,2.18299694,1.60529304,2.56867199,2.61828754,1.69116228,4.77278804,0.000001,8.04313034,3.62557644,6.34282202,4.9432551,46.76333192,20.27829779,6.96319412,4.0120919,48.88595805,2.72143886,6.56073795,7.11900762,44.86484354,46.70413955,57.65743135,5.82784441,40.90854422,47.15705093,44.18863782,2.34158144,27.56206683,47.33717469,0.000001,47.39148169,4.0066407,47.00857542,5.90504555,52.21713816,49.16192892,6.01228064,3.29646197,2.34158144,4.79377295,3.75090486,34.53389662,41.92518473,6.76164124,47.94939867,5.08954162,4.72257079,43.66748013,27.32805914,29.26022965,27.56206683,52.07732349,3.26818721,5.79377832,3.06888543,3.12075636,52.21713816,4.17354029,2.99203068,1.5952782,47.01935819,46.92843649,39.56325929,40.90367678,54.27076621,3.19239771,4.66813025,42.27011089,7.01200907,0.000001,30.22241675,6.3666534,5.16664685,2.40366877,2.47436638,1.98961244,2.84610724,3.22826753,4.15091716,4.79001037,3.72438305,4.1368737,3.2636022,58.43486787,3.16291366,5.42343105,5.37349364,4.75145408,5.65060022,7.4285757,51.51052603,51.90679893,8.56163974,27.42624891,40.90367678,8.91965291,4.44489878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_91,49.57374514,47.89592708,3.25159306,15.23489489,38.12077539,42.37920533,55.83110045,44.57079443,47.55807998,20.498278,47.72001325,4.71235335,9.25747031,49.90355138,0.58946002,1.63535712,4.85479594,2.22131972,55.65081803,35.74179483,45.23328245,4.19981878,6.41871715,50.59338289,41.12687156,52.88807645,52.12386711,57.7668418,5.96274723,38.79241976,4.04280119,4.34998511,42.71173034,48.35122207,48.99761607,52.1409915,43.42751335,41.70975037,47.9613021,18.89221524,5.31658999,45.09324106,50.31804218,43.62240963,53.12820986,58.91085885,4.77700045,3.51791015,5.39748824,46.08762504,2.48699018,45.09324106,46.61979755,57.84333867,1.72066364,52.27347775,48.45596965,46.08762504,46.44710143,55.16627032,56.16439112,45.27279087,65.4593408,44.57031158,9.53552856,4.16416536,47.55807998,48.24877914,54.92021991,47.72001325,46.44710143,58.54344672,12.3965338,3.46580423,45.79962857,40.36793026,4.65570552,8.2916509,8.2916509,3.46580423,55.16627032,55.22469901,54.37772253,57.03683195,51.53629252,10.04368745,38.34255202,46.09468385,47.55807998,41.85639633,0.81204129,48.48614977,56.15714448,56.15714448,4.70246689,51.97940854,48.21785054,35.76003953,35.74179483,5.49462325,10.04368745,45.27279087,57.58913035,12.41512407,48.91367604,3.52493388,3.52493388,47.25397182,3.89331732,3.52493388,37.93724446,41.5953077,2.65454028,48.25615918,39.62601444,60.85457707,39.62601444,7.17151804,11.75159813,44.14813872,7.25782159,49.9956485,5.72601051,8.92977122,2.92511031,1.09826609,51.97940854,50.30610606,2.94459291,45.27279087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_90,10.41140902,6.32815712,4.32834452,8.51596462,6.5108069,8.85565396,3.69560887,8.81354218,8.81354218,3.3905871,9.84216439,5.55833832,1.66907128,53.86645157,54.53092239,57.39736433,3.18725201,57.24751767,1.98321662,7.11295113,16.16174583,4.93680077,57.78215024,9.31552167,7.91388673,4.16057333,6.2537552,3.78849779,4.35897588,8.17449249,51.16255925,62.44844939,33.50309443,12.79523241,6.30354722,55.60901533,54.17115137,6.80031972,47.33717469,4.18450946,59.23094071,1.62114897,5.93254075,2.54683362,3.80611276,8.09953603,56.64767801,57.35479983,59.12623569,1.57077894,2.52574502,1.62114897,57.88391286,57.77495663,6.83550832,6.32419696,5.23803803,1.57077894,9.84216439,5.36636357,0.000001,46.90095037,0.85015081,6.75091373,55.77583669,56.82960838,8.81354218,5.66849984,5.38996977,9.84216439,9.84216439,58.44404583,38.66375419,5.00396813,57.1214147,2.9118682,58.41574394,9.34622776,7.32896443,5.00396813,5.61752368,4.93202448,5.36636357,4.24664969,5.88238536,10.51162781,7.84929318,8.1780464,8.81354218,8.46041905,2.50307044,5.55833832,3.87174147,3.87174147,2.41871757,4.77290583,10.08836785,7.11295113,7.11295113,5.81561003,9.37267394,46.90095037,3.06294219,9.14935751,6.56098302,10.00649105,10.00649105,10.55676932,56.19938392,9.25565343,6.91590393,58.42792611,9.46527355,56.82873546,7.60011122,2.72303395,7.60011122,56.0831559,55.43564635,56.48622293,56.11347707,56.02168246,3.17195821,77.32951387,3.39656359,5.04445547,4.77290583,56.39774008,8.51630419,46.90095037,70.17395979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_89,10.04808412,5.90073917,4.36583597,8.04577156,6.06827481,8.36366952,3.24911154,57.03291256,57.03291256,3.56637667,9.65857583,5.46843952,2.21734321,54.39147097,57.58166553,57.36941171,4.75752688,56.41027613,1.68002169,6.68405505,15.6912252,4.17803692,57.6840686,9.11682923,4.78225493,4.10805031,6.5783896,4.23762059,5.04242675,2.39317625,50.8290623,57.94919599,35.13833628,12.65456738,6.17504208,55.5965744,54.18318685,4.18972114,47.39148169,3.55946592,2.15645041,1.83860868,3.47647008,2.37085728,3.86221137,6.82284655,56.4116336,56.51023174,58.91787725,1.77538971,3.09175322,1.83860868,57.93792614,58.71134232,8.47888134,5.76212008,5.88556713,1.77538971,9.65857583,5.19744212,0.85015081,46.94228705,0.000001,6.29326735,55.70569624,56.5429626,57.03291256,5.35406502,5.10872411,9.65857583,9.65857583,58.45132844,37.64654147,4.41179022,56.46764591,2.17595545,57.86327124,7.49977328,6.99707229,4.41179022,5.77986114,4.68639031,5.19744212,4.58800422,7.07313764,8.27088222,5.43152259,5.67933587,57.03291256,5.58096553,2.23374865,5.46843952,3.61696017,3.61696017,1.96898916,5.05482448,9.66725585,6.68405505,6.68405505,5.2771915,9.04895946,46.94228705,2.84667937,6.0946576,4.76831714,9.62409975,9.62409975,10.19496459,55.67530843,8.93088189,6.46797942,58.35950242,8.99027785,57.21281766,7.18773855,3.40215913,7.18773855,55.81114734,55.100197,56.77014416,55.84500966,12.77459292,4.17303574,59.11402325,3.95974065,11.88630595,5.05482448,56.19880571,7.94636384,46.94228705,3.10185591,0.57027696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_88,3.08376908,50.79082977,1.817804,47.29229087,37.14248069,48.79745056,11.15544839,4.81217605,4.1923263,2.73428748,4.40781695,4.65967504,7.06827167,70.84363032,49.61781205,49.95349592,4.16753485,51.34633011,7.00147134,35.72578873,49.51629001,3.51336627,52.58817338,4.15055194,41.86367588,9.72331902,1.56691436,2.92542847,6.74010782,47.12957323,50.47061411,45.11090984,5.26677403,3.59434402,4.67648547,48.87654458,16.01365154,39.72760608,8.94459093,8.73297453,49.7487125,1.78255272,5.1549966,1.98008873,6.53993468,6.02281015,51.82916089,50.19544537,52.38914378,1.55629595,0.78394138,1.78255272,53.3381141,8.17757869,0.60529928,5.9654385,48.09303424,1.55629595,3.7508287,7.57865785,2.20917343,8.56163974,2.46281267,43.04923575,49.1648314,34.91404194,4.1923263,51.89666825,10.09459067,4.40781695,3.7508287,57.41813992,9.7399709,8.07151052,53.56028497,2.98442604,2.2340969,5.47985332,5.47985332,8.07151052,7.57865785,7.36889224,8.02331699,2.15674355,3.51375168,44.79752728,2.58105661,2.50665604,4.1923263,42.49779761,2.82798254,5.23042555,11.20631998,11.20631998,8.59146573,5.20600543,51.41174935,35.74927473,35.72578873,50.54940671,44.79752728,8.56163974,4.84356662,30.97768737,4.27150659,2.11296236,2.11296236,3.15319588,31.46664094,2.11296236,36.83499781,45.88860604,2.34100838,3.56159017,12.56622298,5.11033272,12.56622298,4.88252298,4.77466569,49.30479026,5.46256894,51.96824792,4.59505468,6.72722483,0.2595872,0.3609783,5.20600543,50.99895936,1.75181012,8.56163974,1.25696614,3.39656359,3.95974065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_87,52.23528598,56.43709176,51.24680202,14.35358643,15.69918887,16.72028582,58.89257192,0.1070164,0.42470409,55.93570373,53.14612935,53.53052218,2.91522498,7.63762146,46.1963047,48.16854129,9.61001438,44.61057123,59.04655502,15.74060362,53.02641,57.83627922,53.7157086,55.32522004,3.59455997,54.78696036,8.27033341,3.26549223,10.04457641,5.73693437,56.03778363,2.31557268,56.12270051,56.19544681,56.24216466,54.38166373,56.15499332,3.75064009,54.33302398,48.33180482,8.99057634,7.58216498,53.67765446,49.9037869,6.82421942,14.75856001,48.69403013,43.06675958,46.05469079,6.81974314,6.49722684,7.58216498,52.49962407,2.96885122,6.33831312,2.83299201,7.2998866,6.45839411,52.19684896,58.86247591,58.25571212,53.7798494,57.4927386,18.05097134,2.10325412,2.54636471,0.3760157,46.31381839,54.91236373,53.14612935,52.7515781,54.34853194,55.43081736,58.61831248,52.54075096,50.56958861,9.03573714,8.70362687,20.65913774,58.41901662,58.53025993,59.35225068,58.33860583,3.31564397,6.02542485,5.69662504,8.52074717,9.10255636,0.42470409,4.0555848,49.35923628,52.42376683,55.96093432,55.96093432,59.17778076,4.77077444,6.49443251,15.46028257,14.84271053,22.3542207,3.89807536,53.04582579,56.19004239,8.64181292,10.40007983,54.83183281,51.82951854,52.46605492,53.38084657,56.57938678,28.06703031,5.64607041,33.00545959,3.90722122,16.87169368,11.15295107,17.08438489,5.4315298,5.9721114,8.58160574,5.53305188,12.66259512,5.36168387,11.89835948,5.28047889,2.8305083,4.54449515,48.21411162,50.60550284,52.35102122,44.57079443,8.81354218,57.03291256,4.81217605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
