response,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21
11220.84,16.0,20.0,19.0,4.0,4.0,16.0,19.0,3.0,16.0,20.0,11.0,11.0,7.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13128.72,7.0,16.0,13.0,1.0,20.0,10.0,13.0,3.0,15.0,7.0,20.0,4.0,11.0,7.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
14211.72,15.0,10.0,1.0,14.0,15.0,8.0,8.0,11.0,11.0,7.0,4.0,3.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14460.48,9.0,14.0,4.0,7.0,19.0,4.0,19.0,10.0,10.0,8.0,13.0,4.0,7.0,16.0,3.0,10.0,3.0,3.0,11.0,12.0,0.0,0.0
10211.52,10.0,9.0,6.0,19.0,11.0,14.0,6.0,7.0,8.0,20.0,20.0,20.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8578.8,2.0,3.0,6.0,1.0,7.0,17.0,11.0,4.0,16.0,10.0,9.0,17.0,19.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15053.82,10.0,1.0,2.0,6.0,20.0,20.0,7.0,15.0,8.0,6.0,3.0,1.0,19.0,4.0,6.0,10.0,20.0,11.0,19.0,14.0,12.0,0.0
15386.6999999999,13.0,14.0,15.0,17.0,7.0,7.0,6.0,15.0,11.0,1.0,16.0,1.0,11.0,11.0,6.0,14.0,16.0,4.0,20.0,6.0,1.0,12.0
14303.16,1.0,10.0,14.0,6.0,8.0,6.0,7.0,15.0,11.0,11.0,6.0,11.0,2.0,7.0,10.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0
9495.78,7.0,10.0,17.0,16.0,16.0,7.0,13.0,16.0,16.0,7.0,13.0,15.0,16.0,16.0,16.0,11.0,15.0,12.0,0.0,0.0,0.0,0.0
14151.72,19.0,4.0,2.0,6.0,11.0,16.0,16.0,11.0,14.0,11.0,4.0,8.0,11.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6547.44,15.0,10.0,11.0,16.0,16.0,7.0,4.0,9.0,4.0,20.0,10.0,1.0,2.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7143.96,3.0,6.0,1.0,1.0,11.0,3.0,15.0,2.0,3.0,17.0,20.0,14.0,4.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11842.92,17.0,9.0,8.0,11.0,17.0,4.0,8.0,17.0,7.0,5.0,11.0,6.0,9.0,11.0,10.0,6.0,17.0,1.0,12.0,0.0,0.0,0.0
14022.06,1.0,6.0,15.0,10.0,16.0,4.0,10.0,19.0,7.0,14.0,1.0,19.0,15.0,7.0,3.0,20.0,7.0,2.0,15.0,4.0,10.0,12.0
2912.736,1.0,17.0,7.0,19.0,20.0,1.0,16.0,9.0,7.0,16.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10428.72,15.0,14.0,1.0,7.0,20.0,6.0,16.0,20.0,10.0,11.0,3.0,3.0,16.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11837.88,19.0,8.0,11.0,3.0,9.0,20.0,20.0,1.0,11.0,10.0,7.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7039.02,14.0,9.0,4.0,9.0,20.0,4.0,7.0,4.0,8.0,7.0,15.0,10.0,4.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4015.062,1.0,15.0,1.0,6.0,7.0,17.0,20.0,17.0,17.0,15.0,17.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9855.48,7.0,19.0,11.0,9.0,18.0,4.0,1.0,15.0,19.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3547.89,6.0,17.0,15.0,17.0,7.0,7.0,7.0,16.0,9.0,16.0,1.0,17.0,15.0,17.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
14419.8,11.0,15.0,16.0,17.0,11.0,20.0,16.0,8.0,11.0,15.0,20.0,4.0,14.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6138.96,7.0,4.0,7.0,8.0,10.0,7.0,4.0,7.0,1.0,1.0,16.0,17.0,9.0,6.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
13054.38,15.0,17.0,16.0,8.0,17.0,17.0,10.0,7.0,11.0,10.0,4.0,4.0,6.0,14.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
15358.5,10.0,15.0,7.0,10.0,15.0,11.0,20.0,20.0,16.0,17.0,4.0,11.0,7.0,16.0,10.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0
5296.962,1.0,15.0,20.0,16.0,7.0,16.0,6.0,16.0,14.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14302.62,6.0,4.0,14.0,1.0,7.0,1.0,17.0,16.0,7.0,15.0,8.0,11.0,17.0,14.0,1.0,14.0,8.0,12.0,0.0,0.0,0.0,0.0
15436.68,1.0,8.0,1.0,15.0,20.0,4.0,1.0,11.0,10.0,3.0,6.0,10.0,20.0,15.0,11.0,11.0,7.0,12.0,0.0,0.0,0.0,0.0
10259.5199999999,15.0,16.0,16.0,14.0,10.0,4.0,4.0,3.0,7.0,14.0,20.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5986.338000000002,17.0,3.0,7.0,1.0,1.0,8.0,4.0,8.0,17.0,17.0,16.0,1.0,17.0,20.0,11.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0
11888.82,9.0,15.0,7.0,11.0,14.0,7.0,16.0,11.0,8.0,10.0,1.0,6.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7192.74,6.0,7.0,6.0,14.0,17.0,2.0,4.0,14.0,8.0,6.0,7.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3981.918,19.0,8.0,11.0,16.0,9.0,4.0,9.0,17.0,9.0,4.0,7.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8830.2,15.0,17.0,14.0,16.0,14.0,17.0,7.0,15.0,1.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7805.28,9.0,20.0,20.0,14.0,8.0,7.0,20.0,10.0,6.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15293.7,7.0,3.0,11.0,9.0,10.0,11.0,7.0,11.0,14.0,9.0,8.0,15.0,17.0,19.0,1.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0
12336.54,17.0,11.0,7.0,7.0,19.0,16.0,8.0,10.0,10.0,19.0,20.0,16.0,2.0,11.0,15.0,9.0,8.0,14.0,9.0,7.0,12.0,0.0
12937.98,15.0,17.0,10.0,8.0,14.0,3.0,20.0,7.0,17.0,11.0,16.0,19.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4549.152,7.0,8.0,19.0,7.0,3.0,9.0,20.0,16.0,17.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5300.016,17.0,15.0,17.0,4.0,11.0,3.0,4.0,1.0,7.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11051.58,12.0,7.0,7.0,1.0,1.0,15.0,12.0,15.0,15.0,16.0,16.0,1.0,20.0,14.0,16.0,13.0,14.0,8.0,8.0,12.0,0.0,0.0
6127.98,11.0,16.0,4.0,4.0,16.0,17.0,20.0,1.0,14.0,16.0,3.0,3.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15118.02,3.0,7.0,11.0,16.0,4.0,16.0,15.0,14.0,19.0,14.0,16.0,15.0,3.0,9.0,10.0,1.0,16.0,20.0,10.0,12.0,0.0,0.0
9471.54,11.0,16.0,7.0,20.0,4.0,1.0,16.0,8.0,14.0,2.0,10.0,15.0,6.0,6.0,7.0,1.0,17.0,3.0,12.0,0.0,0.0,0.0
12122.58,19.0,10.0,16.0,14.0,17.0,4.0,11.0,15.0,20.0,3.0,15.0,15.0,2.0,4.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
7288.02,16.0,15.0,19.0,15.0,9.0,13.0,14.0,15.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10544.64,19.0,16.0,4.0,9.0,10.0,14.0,11.0,16.0,11.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13055.1,11.0,13.0,8.0,19.0,7.0,16.0,11.0,8.0,8.0,1.0,4.0,16.0,2.0,11.0,4.0,17.0,15.0,14.0,4.0,1.0,1.0,12.0
9937.62,17.0,17.0,20.0,18.0,9.0,10.0,4.0,15.0,17.0,16.0,16.0,7.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11206.6199999999,4.0,20.0,17.0,1.0,1.0,10.0,11.0,2.0,3.0,15.0,10.0,15.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12498.36,11.0,17.0,4.0,14.0,8.0,11.0,1.0,1.0,8.0,17.0,10.0,16.0,3.0,7.0,2.0,10.0,7.0,16.0,13.0,12.0,0.0,0.0
11805.72,16.0,5.0,3.0,5.0,4.0,11.0,11.0,11.0,18.0,2.0,3.0,15.0,20.0,6.0,17.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0
8734.98,11.0,18.0,7.0,17.0,16.0,8.0,9.0,18.0,1.0,3.0,19.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10044.18,6.0,18.0,4.0,15.0,16.0,7.0,20.0,17.0,11.0,1.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11853.1199999999,5.0,10.0,19.0,20.0,16.0,4.0,10.0,11.0,15.0,2.0,7.0,17.0,10.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15281.52,17.0,8.0,15.0,10.0,20.0,19.0,20.0,6.0,3.0,1.0,4.0,8.0,10.0,14.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8758.14,17.0,3.0,19.0,9.0,19.0,14.0,15.0,17.0,1.0,7.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11564.82,10.0,8.0,15.0,6.0,8.0,1.0,11.0,11.0,8.0,5.0,4.0,1.0,1.0,8.0,6.0,10.0,20.0,12.0,0.0,0.0,0.0,0.0
10175.4,17.0,3.0,3.0,7.0,11.0,4.0,2.0,19.0,16.0,14.0,10.0,8.0,10.0,16.0,15.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0
12903.24,15.0,11.0,10.0,7.0,7.0,2.0,13.0,8.0,6.0,10.0,7.0,3.0,11.0,3.0,7.0,20.0,5.0,11.0,7.0,12.0,0.0,0.0
11214.78,16.0,17.0,1.0,10.0,16.0,11.0,19.0,16.0,7.0,13.0,16.0,4.0,7.0,4.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
12824.76,14.0,15.0,15.0,11.0,7.0,4.0,6.0,3.0,10.0,4.0,14.0,17.0,15.0,3.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
13180.6199999999,15.0,19.0,8.0,13.0,18.0,4.0,18.0,4.0,17.0,11.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12513.0,4.0,16.0,17.0,14.0,1.0,16.0,16.0,20.0,17.0,8.0,17.0,11.0,2.0,15.0,8.0,4.0,11.0,20.0,12.0,0.0,0.0,0.0
7633.56,11.0,16.0,2.0,1.0,10.0,6.0,17.0,1.0,3.0,10.0,1.0,11.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11565.84,20.0,19.0,17.0,8.0,14.0,8.0,11.0,7.0,6.0,10.0,16.0,15.0,1.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13163.88,12.0,4.0,4.0,11.0,17.0,10.0,20.0,1.0,9.0,17.0,14.0,8.0,11.0,4.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
7669.98,6.0,20.0,16.0,19.0,6.0,4.0,8.0,11.0,3.0,13.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7317.54,6.0,10.0,7.0,6.0,11.0,7.0,3.0,7.0,1.0,20.0,1.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6919.8,1.0,1.0,1.0,8.0,16.0,20.0,11.0,11.0,7.0,4.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11766.12,20.0,11.0,7.0,14.0,9.0,15.0,14.0,4.0,15.0,20.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15349.98,17.0,11.0,10.0,15.0,11.0,10.0,9.0,11.0,11.0,16.0,17.0,16.0,4.0,3.0,7.0,4.0,5.0,12.0,0.0,0.0,0.0,0.0
10784.04,11.0,17.0,11.0,9.0,8.0,11.0,6.0,6.0,19.0,19.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12365.46,20.0,8.0,1.0,6.0,15.0,3.0,1.0,11.0,1.0,17.0,17.0,20.0,11.0,1.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0
12239.64,11.0,20.0,9.0,20.0,10.0,4.0,4.0,10.0,15.0,11.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3620.598,12.0,7.0,7.0,7.0,7.0,6.0,11.0,16.0,7.0,7.0,4.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12784.8,3.0,2.0,19.0,20.0,10.0,11.0,6.0,16.0,4.0,11.0,7.0,7.0,1.0,19.0,1.0,17.0,6.0,20.0,12.0,0.0,0.0,0.0
9438.96,8.0,20.0,1.0,17.0,4.0,11.0,16.0,9.0,10.0,15.0,17.0,3.0,16.0,20.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
5096.808,15.0,1.0,7.0,6.0,13.0,7.0,1.0,1.0,4.0,1.0,8.0,20.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12660.42,12.0,20.0,7.0,4.0,8.0,3.0,10.0,11.0,20.0,14.0,6.0,20.0,16.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5062.128,14.0,11.0,9.0,17.0,7.0,17.0,8.0,6.0,3.0,10.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15142.56,1.0,9.0,16.0,16.0,13.0,20.0,8.0,14.0,4.0,11.0,15.0,6.0,2.0,1.0,1.0,8.0,14.0,11.0,11.0,7.0,12.0,0.0
15325.56,11.0,16.0,15.0,19.0,20.0,16.0,7.0,11.0,1.0,11.0,19.0,4.0,10.0,2.0,1.0,1.0,7.0,8.0,10.0,8.0,12.0,0.0
13028.46,14.0,10.0,15.0,19.0,11.0,19.0,3.0,8.0,11.0,6.0,9.0,16.0,5.0,6.0,4.0,10.0,8.0,19.0,12.0,0.0,0.0,0.0
4754.628,6.0,19.0,16.0,8.0,1.0,3.0,17.0,1.0,17.0,14.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15309.6,11.0,16.0,1.0,10.0,7.0,16.0,11.0,1.0,8.0,20.0,7.0,10.0,11.0,5.0,16.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0
5663.472,11.0,3.0,16.0,11.0,3.0,3.0,1.0,6.0,8.0,1.0,10.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9649.14,1.0,20.0,20.0,20.0,20.0,8.0,4.0,16.0,3.0,8.0,9.0,20.0,8.0,11.0,8.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0
6328.5,15.0,11.0,1.0,7.0,7.0,16.0,13.0,7.0,20.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8985.36,20.0,10.0,16.0,11.0,7.0,10.0,3.0,9.0,6.0,15.0,20.0,6.0,7.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8919.36,1.0,1.0,10.0,7.0,4.0,8.0,18.0,20.0,15.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15319.38,8.0,11.0,9.0,7.0,10.0,11.0,17.0,7.0,1.0,3.0,6.0,7.0,20.0,15.0,16.0,14.0,11.0,12.0,0.0,0.0,0.0,0.0
6758.94,12.0,11.0,6.0,10.0,3.0,5.0,20.0,20.0,7.0,4.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12027.0,9.0,11.0,7.0,4.0,3.0,17.0,11.0,11.0,10.0,16.0,8.0,15.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3796.254,12.0,4.0,4.0,8.0,7.0,7.0,14.0,7.0,7.0,4.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6117.12,7.0,20.0,6.0,4.0,7.0,6.0,7.0,7.0,20.0,6.0,13.0,15.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8981.52,7.0,20.0,20.0,11.0,17.0,9.0,15.0,1.0,4.0,7.0,17.0,17.0,16.0,20.0,9.0,10.0,11.0,12.0,0.0,0.0,0.0,0.0
11679.9,3.0,15.0,20.0,17.0,8.0,1.0,6.0,8.0,10.0,17.0,11.0,16.0,7.0,8.0,3.0,7.0,10.0,11.0,12.0,0.0,0.0,0.0
15370.8,7.0,10.0,11.0,16.0,3.0,1.0,7.0,7.0,11.0,7.0,6.0,20.0,20.0,6.0,11.0,20.0,8.0,12.0,0.0,0.0,0.0,0.0
15099.6,11.0,11.0,8.0,1.0,15.0,16.0,7.0,8.0,8.0,16.0,16.0,20.0,14.0,7.0,20.0,17.0,19.0,14.0,12.0,0.0,0.0,0.0
14356.56,15.0,11.0,16.0,10.0,19.0,7.0,7.0,14.0,19.0,3.0,6.0,4.0,11.0,10.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
7736.04,19.0,19.0,17.0,10.0,17.0,7.0,20.0,1.0,17.0,2.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15340.1999999999,3.0,11.0,1.0,8.0,20.0,4.0,19.0,11.0,17.0,10.0,16.0,15.0,1.0,11.0,11.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0
3736.092,8.0,4.0,1.0,10.0,9.0,1.0,17.0,16.0,16.0,16.0,16.0,10.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8226.96,7.0,8.0,3.0,16.0,6.0,20.0,11.0,4.0,14.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13018.86,3.0,11.0,7.0,4.0,4.0,16.0,11.0,11.0,16.0,19.0,15.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5147.298,9.0,15.0,1.0,9.0,11.0,6.0,11.0,1.0,3.0,3.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7491.9,1.0,8.0,17.0,9.0,20.0,20.0,1.0,4.0,16.0,8.0,4.0,14.0,7.0,1.0,10.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0
14859.96,20.0,10.0,8.0,8.0,14.0,4.0,2.0,10.0,11.0,11.0,4.0,1.0,15.0,5.0,16.0,8.0,17.0,8.0,20.0,10.0,8.0,12.0
9729.42,9.0,7.0,10.0,16.0,1.0,16.0,11.0,7.0,7.0,11.0,19.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15437.9399999999,1.0,8.0,11.0,6.0,16.0,7.0,19.0,20.0,4.0,11.0,11.0,6.0,15.0,11.0,11.0,16.0,11.0,17.0,12.0,0.0,0.0,0.0
11223.0,10.0,4.0,8.0,14.0,14.0,1.0,4.0,19.0,16.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9381.96,20.0,17.0,17.0,4.0,16.0,4.0,8.0,18.0,5.0,17.0,14.0,7.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11571.66,20.0,16.0,20.0,4.0,3.0,8.0,11.0,17.0,18.0,17.0,3.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12511.32,15.0,11.0,11.0,16.0,10.0,3.0,17.0,4.0,15.0,8.0,20.0,17.0,8.0,20.0,4.0,16.0,16.0,16.0,11.0,3.0,12.0,0.0
9676.74,17.0,14.0,11.0,14.0,17.0,16.0,7.0,16.0,20.0,8.0,7.0,8.0,9.0,15.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
13172.4,19.0,10.0,8.0,7.0,3.0,7.0,11.0,20.0,4.0,8.0,10.0,16.0,20.0,2.0,4.0,15.0,4.0,19.0,11.0,12.0,0.0,0.0
12130.14,10.0,1.0,4.0,14.0,8.0,13.0,1.0,1.0,11.0,7.0,17.0,7.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9005.1,7.0,8.0,15.0,17.0,10.0,19.0,19.0,20.0,4.0,16.0,4.0,8.0,17.0,2.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
9065.28,16.0,19.0,16.0,3.0,4.0,4.0,7.0,16.0,3.0,7.0,10.0,11.0,16.0,19.0,7.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0
4905.396,8.0,11.0,8.0,12.0,15.0,4.0,6.0,20.0,19.0,4.0,8.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8904.18,15.0,20.0,1.0,20.0,15.0,1.0,2.0,17.0,15.0,1.0,3.0,1.0,1.0,20.0,15.0,1.0,16.0,17.0,15.0,11.0,12.0,0.0
15095.22,3.0,9.0,10.0,17.0,7.0,14.0,15.0,16.0,10.0,15.0,11.0,15.0,10.0,3.0,8.0,15.0,10.0,17.0,3.0,12.0,0.0,0.0
11603.039999999899,3.0,17.0,7.0,3.0,8.0,20.0,14.0,10.0,11.0,8.0,15.0,15.0,7.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14621.6999999999,7.0,11.0,19.0,8.0,4.0,3.0,19.0,11.0,20.0,3.0,11.0,20.0,3.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13608.3,17.0,10.0,4.0,16.0,8.0,3.0,11.0,1.0,11.0,3.0,17.0,9.0,11.0,3.0,15.0,7.0,18.0,11.0,17.0,16.0,12.0,0.0
11770.92,17.0,19.0,9.0,16.0,16.0,7.0,15.0,1.0,19.0,10.0,7.0,7.0,20.0,3.0,11.0,10.0,8.0,4.0,7.0,16.0,3.0,12.0
5528.376,14.0,14.0,7.0,3.0,9.0,15.0,16.0,19.0,16.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11455.68,14.0,9.0,20.0,16.0,10.0,16.0,3.0,15.0,7.0,14.0,11.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9698.22,11.0,13.0,16.0,17.0,17.0,4.0,11.0,6.0,6.0,8.0,6.0,11.0,20.0,1.0,13.0,6.0,2.0,12.0,0.0,0.0,0.0,0.0
12941.52,15.0,15.0,16.0,16.0,1.0,20.0,14.0,16.0,13.0,14.0,8.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7595.22,10.0,7.0,4.0,17.0,16.0,3.0,20.0,8.0,17.0,7.0,6.0,11.0,20.0,1.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
4375.026,6.0,16.0,17.0,16.0,16.0,1.0,20.0,16.0,11.0,16.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3588.81,16.0,20.0,7.0,2.0,3.0,1.0,16.0,8.0,10.0,17.0,6.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5508.57,9.0,8.0,6.0,14.0,1.0,1.0,4.0,11.0,17.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14393.7599999999,3.0,13.0,11.0,1.0,17.0,17.0,7.0,3.0,18.0,11.0,19.0,8.0,4.0,8.0,4.0,4.0,16.0,17.0,12.0,0.0,0.0,0.0
5060.13,15.0,8.0,16.0,8.0,1.0,17.0,9.0,3.0,17.0,11.0,8.0,1.0,17.0,11.0,4.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0
11002.08,16.0,11.0,17.0,14.0,16.0,3.0,20.0,20.0,20.0,15.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10094.88,14.0,20.0,10.0,17.0,5.0,10.0,1.0,9.0,8.0,7.0,3.0,11.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12993.48,19.0,10.0,3.0,7.0,8.0,3.0,16.0,20.0,8.0,16.0,20.0,3.0,14.0,15.0,7.0,20.0,1.0,11.0,12.0,0.0,0.0,0.0
11372.64,3.0,14.0,20.0,19.0,20.0,17.0,3.0,9.0,5.0,8.0,16.0,4.0,8.0,20.0,16.0,8.0,16.0,3.0,14.0,14.0,12.0,0.0
4238.646,8.0,4.0,18.0,3.0,8.0,1.0,8.0,5.0,9.0,17.0,3.0,20.0,16.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4076.892,6.0,11.0,1.0,1.0,13.0,6.0,8.0,6.0,8.0,17.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10605.48,4.0,9.0,7.0,7.0,7.0,11.0,10.0,4.0,1.0,13.0,19.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4913.682,3.0,9.0,4.0,20.0,16.0,20.0,7.0,16.0,17.0,11.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10199.1,14.0,8.0,4.0,10.0,4.0,17.0,1.0,17.0,1.0,17.0,15.0,17.0,7.0,11.0,16.0,17.0,6.0,15.0,1.0,12.0,0.0,0.0
14589.06,10.0,16.0,7.0,11.0,4.0,8.0,10.0,11.0,17.0,20.0,19.0,17.0,15.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13504.6199999999,17.0,17.0,6.0,15.0,20.0,3.0,16.0,2.0,19.0,4.0,3.0,6.0,10.0,1.0,20.0,14.0,8.0,11.0,4.0,14.0,6.0,12.0
